"APPLICATION_NUMBER","WATER_RIGHT_ID","YEAR","MONTH","AMOUNT","DIVERSION_TYPE"
"A012510",3126,2022,9,0,"DIRECT"
"A012510",3126,2022,9,0,"STORAGE"
"A012510",3126,2022,10,0,"DIRECT"
"A012510",3126,2022,10,0,"STORAGE"
"A012510",3126,2022,10,0,"USE"
"A012510",3126,2022,11,0,"USE"
"A012510",3126,2022,11,0,"DIRECT"
"A012510",3126,2022,11,0,"STORAGE"
"A012510",3126,2022,12,0,"DIRECT"
"A012510",3126,2022,12,0,"STORAGE"
"A012510",3126,2022,12,0,"USE"
"A013182B",3391,2017,1,0,"USE"
"A013182B",3391,2017,1,0,"STORAGE"
"A013182B",3391,2017,1,0,"DIRECT"
"A013182B",3391,2017,2,0,"STORAGE"
"A013182B",3391,2017,2,0,"DIRECT"
"A013182B",3391,2017,2,0,"USE"
"A013182B",3391,2017,3,0,"USE"
"A013182B",3391,2017,3,0,"STORAGE"
"A013182B",3391,2017,3,0,"DIRECT"
"A013182B",3391,2017,4,0,"STORAGE"
"A013182B",3391,2017,4,0,"DIRECT"
"A013182B",3391,2017,4,0,"USE"
"A013182B",3391,2017,5,1.4,"USE"
"A013182B",3391,2017,5,1.4,"DIRECT"
"A013182B",3391,2017,5,0,"STORAGE"
"A013182B",3391,2017,6,2.9,"DIRECT"
"A013182B",3391,2017,6,0,"STORAGE"
"A013182B",3391,2017,6,2.9,"USE"
"A013182B",3391,2017,7,6,"USE"
"A013182B",3391,2017,7,6,"DIRECT"
"A013182B",3391,2017,7,0,"STORAGE"
"A013182B",3391,2017,8,0,"STORAGE"
"A013182B",3391,2017,8,5.9,"DIRECT"
"A013182B",3391,2017,8,5.9,"USE"
"A013182B",3391,2017,9,4.3,"USE"
"A013182B",3391,2017,9,0,"STORAGE"
"A013182B",3391,2017,9,4.3,"DIRECT"
"A013182B",3391,2017,10,2.7,"DIRECT"
"A013182B",3391,2017,10,0,"STORAGE"
"A013182B",3391,2017,10,2.7,"USE"
"A013182B",3391,2017,11,0,"USE"
"A013182B",3391,2017,11,0,"STORAGE"
"A013182B",3391,2017,11,0,"DIRECT"
"A013182B",3391,2017,12,0,"STORAGE"
"A013182B",3391,2017,12,0,"DIRECT"
"A013182B",3391,2017,12,0,"USE"
"A013182B",3391,2018,1,0,"USE"
"A013182B",3391,2018,1,0,"DIRECT"
"A013182B",3391,2018,1,0,"STORAGE"
"A013182B",3391,2018,2,0,"STORAGE"
"A013182B",3391,2018,2,0,"DIRECT"
"A013182B",3391,2018,2,0,"USE"
"A013182B",3391,2018,3,0,"USE"
"A013182B",3391,2018,3,0,"STORAGE"
"A013182B",3391,2018,3,0,"DIRECT"
"A013182B",3391,2018,4,0,"STORAGE"
"A013182B",3391,2018,4,0,"DIRECT"
"A013182B",3391,2018,4,0,"USE"
"A013182B",3391,2018,5,1.6,"USE"
"A013182B",3391,2018,5,1.6,"DIRECT"
"A013182B",3391,2018,5,0,"STORAGE"
"A013182B",3391,2018,6,3.4,"DIRECT"
"A013182B",3391,2018,6,0,"STORAGE"
"A013182B",3391,2018,6,3.4,"USE"
"A013182B",3391,2018,7,4.7,"USE"
"A013182B",3391,2018,7,0,"STORAGE"
"A013182B",3391,2018,7,4.7,"DIRECT"
"A013182B",3391,2018,8,0,"STORAGE"
"A013182B",3391,2018,8,6.1,"DIRECT"
"A013182B",3391,2018,8,6.1,"USE"
"A013182B",3391,2018,9,4.2,"USE"
"A013182B",3391,2018,9,4.2,"DIRECT"
"A013182B",3391,2018,9,0,"STORAGE"
"A013182B",3391,2018,10,0,"STORAGE"
"A013182B",3391,2018,10,1.8,"DIRECT"
"A013182B",3391,2018,10,1.8,"USE"
"A013182B",3391,2018,11,0,"USE"
"A013182B",3391,2018,11,0,"STORAGE"
"A013182B",3391,2018,11,0,"DIRECT"
"A013182B",3391,2018,12,0,"DIRECT"
"A013182B",3391,2018,12,0,"STORAGE"
"A013182B",3391,2018,12,0,"USE"
"A013182B",3391,2019,1,0,"USE"
"A013182B",3391,2019,1,0,"DIRECT"
"A013182B",3391,2019,1,0,"STORAGE"
"A013182B",3391,2019,2,0,"DIRECT"
"A013182B",3391,2019,2,0,"STORAGE"
"A013182B",3391,2019,2,0,"USE"
"A013182B",3391,2019,3,0,"USE"
"A013182B",3391,2019,3,0,"DIRECT"
"A013182B",3391,2019,3,0,"STORAGE"
"A013182B",3391,2019,4,0,"STORAGE"
"A013182B",3391,2019,4,0,"DIRECT"
"A013182B",3391,2019,4,0,"USE"
"A013182B",3391,2019,5,0.6,"USE"
"A013182B",3391,2019,5,0,"STORAGE"
"A013182B",3391,2019,5,0.6,"DIRECT"
"A013182B",3391,2019,6,0,"STORAGE"
"A013182B",3391,2019,6,2,"DIRECT"
"A013182B",3391,2019,6,2,"USE"
"A013182B",3391,2019,7,4.5,"USE"
"A013182B",3391,2019,7,0,"STORAGE"
"A013182B",3391,2019,7,4.5,"DIRECT"
"A013182B",3391,2019,8,0,"STORAGE"
"A013182B",3391,2019,8,6,"DIRECT"
"A013182B",3391,2019,8,6,"USE"
"A013182B",3391,2019,9,5.4,"USE"
"A013182B",3391,2019,9,5.4,"DIRECT"
"A013182B",3391,2019,9,0,"STORAGE"
"A013182B",3391,2019,10,0,"STORAGE"
"A013182B",3391,2019,10,2.9,"DIRECT"
"A013182B",3391,2019,10,2.9,"USE"
"A013182B",3391,2019,11,0,"USE"
"A013182B",3391,2019,11,0,"DIRECT"
"A013182B",3391,2019,11,0,"STORAGE"
"A013182B",3391,2019,12,0,"DIRECT"
"A013182B",3391,2019,12,0,"STORAGE"
"A013182B",3391,2019,12,0,"USE"
"A013182B",3391,2020,1,0,"USE"
"A013182B",3391,2020,1,0,"STORAGE"
"A013182B",3391,2020,1,0,"DIRECT"
"A013182B",3391,2020,2,0,"STORAGE"
"A013182B",3391,2020,2,0,"DIRECT"
"A013182B",3391,2020,2,0,"USE"
"A013182B",3391,2020,3,0,"USE"
"A013182B",3391,2020,3,0,"STORAGE"
"A013182B",3391,2020,3,0,"DIRECT"
"A013182B",3391,2020,4,0,"STORAGE"
"A013182B",3391,2020,4,0,"DIRECT"
"A013182B",3391,2020,4,0,"USE"
"A013182B",3391,2020,5,1.52,"USE"
"A013182B",3391,2020,5,0,"STORAGE"
"A013182B",3391,2020,5,1.52,"DIRECT"
"A013182B",3391,2020,6,0,"STORAGE"
"A013182B",3391,2020,6,5.91,"DIRECT"
"A013182B",3391,2020,6,5.91,"USE"
"A013182B",3391,2020,7,5.61,"USE"
"A013182B",3391,2020,7,0,"STORAGE"
"A013182B",3391,2020,7,5.61,"DIRECT"
"A013182B",3391,2020,8,0,"STORAGE"
"A013182B",3391,2020,8,6.24,"DIRECT"
"A013182B",3391,2020,8,6.24,"USE"
"A013182B",3391,2020,9,5.48,"USE"
"A013182B",3391,2020,9,0,"STORAGE"
"A013182B",3391,2020,9,5.48,"DIRECT"
"A013182B",3391,2020,10,3.64,"DIRECT"
"A013182B",3391,2020,10,0,"STORAGE"
"A013182B",3391,2020,10,3.64,"USE"
"A013182B",3391,2020,11,0,"USE"
"A013182B",3391,2020,11,0,"STORAGE"
"A013182B",3391,2020,11,0,"DIRECT"
"A013182B",3391,2020,12,0,"DIRECT"
"A013182B",3391,2020,12,0,"STORAGE"
"A013182B",3391,2020,12,0,"USE"
"A013182B",3391,2021,1,0,"USE"
"A013182B",3391,2021,1,0,"STORAGE"
"A013182B",3391,2021,1,0,"DIRECT"
"A013182B",3391,2021,2,0,"STORAGE"
"A013182B",3391,2021,2,0,"DIRECT"
"A013182B",3391,2021,2,0,"USE"
"A013182B",3391,2021,3,0,"USE"
"A013182B",3391,2021,3,0,"STORAGE"
"A013182B",3391,2021,3,0,"DIRECT"
"A013182B",3391,2021,4,0,"STORAGE"
"A013182B",3391,2021,4,0,"DIRECT"
"A013182B",3391,2021,4,0,"USE"
"A013182B",3391,2021,5,2.6,"USE"
"A013182B",3391,2021,5,0,"STORAGE"
"A013182B",3391,2021,5,2.6,"DIRECT"
"A013182B",3391,2021,6,0,"STORAGE"
"A013182B",3391,2021,6,3.9,"DIRECT"
"A013182B",3391,2021,6,3.9,"USE"
"A013182B",3391,2021,7,3.6,"USE"
"A013182B",3391,2021,7,3.6,"DIRECT"
"A013182B",3391,2021,7,0,"STORAGE"
"A013182B",3391,2021,8,1.1,"DIRECT"
"A013182B",3391,2021,8,0,"STORAGE"
"A013182B",3391,2021,8,1.1,"USE"
"A013182B",3391,2021,9,0,"USE"
"A013182B",3391,2021,9,0,"STORAGE"
"A013182B",3391,2021,9,0,"DIRECT"
"A013182B",3391,2021,10,0,"DIRECT"
"A013182B",3391,2021,10,0,"STORAGE"
"A013182B",3391,2021,10,0,"USE"
"A013182B",3391,2021,11,0,"USE"
"A013182B",3391,2021,11,0,"DIRECT"
"A013182B",3391,2021,11,0,"STORAGE"
"A013182B",3391,2021,12,0,"DIRECT"
"A013182B",3391,2021,12,0,"STORAGE"
"A013182B",3391,2021,12,0,"USE"
"A013182B",3391,2022,1,0,"USE"
"A013182B",3391,2022,1,0,"STORAGE"
"A013182B",3391,2022,1,0,"DIRECT"
"A013182B",3391,2022,2,0,"STORAGE"
"A013182B",3391,2022,2,0,"DIRECT"
"A013182B",3391,2022,2,0,"USE"
"A013182B",3391,2022,3,0,"USE"
"A013182B",3391,2022,3,0,"DIRECT"
"A013182B",3391,2022,3,0,"STORAGE"
"A013182B",3391,2022,4,0.26,"DIRECT"
"A013182B",3391,2022,4,0,"STORAGE"
"A013182B",3391,2022,4,0.26,"USE"
"A013182B",3391,2022,5,0.17,"USE"
"A013182B",3391,2022,5,0.17,"DIRECT"
"A013182B",3391,2022,5,0,"STORAGE"
"A013182B",3391,2022,6,0,"STORAGE"
"A013182B",3391,2022,6,0.13,"DIRECT"
"A013182B",3391,2022,6,0.13,"USE"
"A013182B",3391,2022,7,0.14,"USE"
"A013182B",3391,2022,7,0.14,"DIRECT"
"A013182B",3391,2022,7,0,"STORAGE"
"A013182B",3391,2022,8,0,"STORAGE"
"A013182B",3391,2022,8,0.15,"DIRECT"
"A013182B",3391,2022,8,0.15,"USE"
"A013182B",3391,2022,9,0.12,"USE"
"A013182B",3391,2022,9,0,"STORAGE"
"A013182B",3391,2022,9,0.12,"DIRECT"
"A013182B",3391,2022,10,0,"DIRECT"
"A013182B",3391,2022,10,0,"STORAGE"
"A013182B",3391,2022,10,0,"USE"
"A013182B",3391,2022,11,0,"USE"
"A013182B",3391,2022,11,0,"DIRECT"
"A013182B",3391,2022,11,0,"STORAGE"
"A013182B",3391,2022,12,0,"DIRECT"
"A013182B",3391,2022,12,0,"STORAGE"
"A013182B",3391,2022,12,0,"USE"
"A013261",3427,2017,1,0,"USE"
"A013261",3427,2017,1,0,"STORAGE"
"A013261",3427,2017,1,0,"DIRECT"
"A013261",3427,2017,2,0,"STORAGE"
"A013261",3427,2017,2,0,"DIRECT"
"A013261",3427,2017,2,0,"USE"
"A013261",3427,2017,3,0,"USE"
"A013261",3427,2017,3,0,"DIRECT"
"A013261",3427,2017,3,0,"STORAGE"
"A013261",3427,2017,4,0.4,"DIRECT"
"A013261",3427,2017,4,0,"STORAGE"
"A013261",3427,2017,4,0.4,"USE"
"A013261",3427,2017,5,0.25,"USE"
"A013261",3427,2017,5,0.25,"DIRECT"
"A013261",3427,2017,5,0,"STORAGE"
"A013261",3427,2017,6,0,"STORAGE"
"A013261",3427,2017,6,0.25,"DIRECT"
"A013261",3427,2017,6,0.25,"USE"
"A013261",3427,2017,7,0.3,"USE"
"A013261",3427,2017,7,0,"STORAGE"
"A013261",3427,2017,7,0.3,"DIRECT"
"A013261",3427,2017,8,0.5,"DIRECT"
"A013261",3427,2017,8,0,"STORAGE"
"A013261",3427,2017,8,0.5,"USE"
"A013261",3427,2017,9,0.25,"USE"
"A013261",3427,2017,9,0,"STORAGE"
"A013261",3427,2017,9,0.25,"DIRECT"
"A013261",3427,2017,10,0.1,"DIRECT"
"A013261",3427,2017,10,0,"STORAGE"
"A013261",3427,2017,10,0.1,"USE"
"A013261",3427,2017,11,0,"USE"
"A013261",3427,2017,11,0,"DIRECT"
"A013261",3427,2017,11,0,"STORAGE"
"A013261",3427,2017,12,0,"DIRECT"
"A013261",3427,2017,12,0,"STORAGE"
"A013261",3427,2017,12,0,"USE"
"A013261",3427,2018,1,0,"USE"
"A013261",3427,2018,1,0,"DIRECT"
"A013261",3427,2018,1,0,"STORAGE"
"A013261",3427,2018,2,0,"STORAGE"
"A013261",3427,2018,2,0,"DIRECT"
"A013261",3427,2018,2,0,"USE"
"A013261",3427,2018,3,0,"USE"
"A013261",3427,2018,3,0,"STORAGE"
"A013261",3427,2018,3,0,"DIRECT"
"A013261",3427,2018,4,0,"STORAGE"
"A013261",3427,2018,4,0,"DIRECT"
"A013261",3427,2018,4,0,"USE"
"A013261",3427,2018,5,0.2,"USE"
"A013261",3427,2018,5,0.2,"DIRECT"
"A013261",3427,2018,5,0,"STORAGE"
"A013261",3427,2018,6,0,"STORAGE"
"A013261",3427,2018,6,0.35,"DIRECT"
"A013261",3427,2018,6,0.35,"USE"
"A013261",3427,2018,7,0.1,"USE"
"A013261",3427,2018,7,0.1,"DIRECT"
"A013261",3427,2018,7,0,"STORAGE"
"A013261",3427,2018,8,0.09,"DIRECT"
"A013261",3427,2018,8,0,"STORAGE"
"A013261",3427,2018,8,0.09,"USE"
"A013261",3427,2018,9,0,"USE"
"A013261",3427,2018,9,0,"STORAGE"
"A013261",3427,2018,9,0,"DIRECT"
"A013261",3427,2018,10,0,"STORAGE"
"A013261",3427,2018,10,0.19,"DIRECT"
"A013261",3427,2018,10,0.19,"USE"
"A013261",3427,2018,11,0.4,"USE"
"A013261",3427,2018,11,0,"STORAGE"
"A013261",3427,2018,11,0.4,"DIRECT"
"A013261",3427,2018,12,0,"STORAGE"
"A013261",3427,2018,12,0,"DIRECT"
"A013261",3427,2018,12,0,"USE"
"A013261",3427,2019,1,0,"USE"
"A013261",3427,2019,1,0,"STORAGE"
"A013261",3427,2019,1,0,"DIRECT"
"A013261",3427,2019,2,0,"STORAGE"
"A013261",3427,2019,2,0,"DIRECT"
"A013261",3427,2019,2,0,"USE"
"A013261",3427,2019,3,0,"USE"
"A013261",3427,2019,3,0,"STORAGE"
"A013261",3427,2019,3,0,"DIRECT"
"A013261",3427,2019,4,0,"STORAGE"
"A013261",3427,2019,4,0,"DIRECT"
"A013261",3427,2019,4,0,"USE"
"A013261",3427,2019,5,0,"USE"
"A013261",3427,2019,5,0,"DIRECT"
"A013261",3427,2019,5,0,"STORAGE"
"A013261",3427,2019,6,0,"STORAGE"
"A013261",3427,2019,6,0.3,"DIRECT"
"A013261",3427,2019,6,0.3,"USE"
"A013261",3427,2019,7,0.2,"USE"
"A013261",3427,2019,7,0.2,"DIRECT"
"A013261",3427,2019,7,0,"STORAGE"
"A013261",3427,2019,8,0.35,"DIRECT"
"A013261",3427,2019,8,0,"STORAGE"
"A013261",3427,2019,8,0.35,"USE"
"A013261",3427,2019,9,0.4,"USE"
"A013261",3427,2019,9,0,"STORAGE"
"A013261",3427,2019,9,0.4,"DIRECT"
"A013261",3427,2019,10,0,"STORAGE"
"A013261",3427,2019,10,0.6,"DIRECT"
"A013261",3427,2019,10,0.6,"USE"
"A013261",3427,2019,11,0,"USE"
"A013261",3427,2019,11,0,"DIRECT"
"A013261",3427,2019,11,0,"STORAGE"
"A013261",3427,2019,12,0,"STORAGE"
"A013261",3427,2019,12,0,"DIRECT"
"A013261",3427,2019,12,0,"USE"
"A013261",3427,2020,1,0,"USE"
"A013261",3427,2020,1,0,"DIRECT"
"A013261",3427,2020,1,0,"STORAGE"
"A013261",3427,2020,2,0,"DIRECT"
"A013261",3427,2020,2,0,"STORAGE"
"A013261",3427,2020,2,0,"USE"
"A013261",3427,2020,3,0,"USE"
"A013261",3427,2020,3,0,"DIRECT"
"A013261",3427,2020,3,0,"STORAGE"
"A013261",3427,2020,4,0,"STORAGE"
"A013261",3427,2020,4,0,"DIRECT"
"A013261",3427,2020,4,0,"USE"
"A013261",3427,2020,5,0,"USE"
"A013261",3427,2020,5,0,"STORAGE"
"A013261",3427,2020,5,0,"DIRECT"
"A013261",3427,2020,6,0.1,"DIRECT"
"A013261",3427,2020,6,0,"STORAGE"
"A013261",3427,2020,6,0.1,"USE"
"A013261",3427,2020,7,0.3,"USE"
"A013261",3427,2020,7,0.3,"DIRECT"
"A013261",3427,2020,7,0,"STORAGE"
"A013261",3427,2020,8,0,"STORAGE"
"A013261",3427,2020,8,0.2,"DIRECT"
"A013261",3427,2020,8,0.2,"USE"
"A013261",3427,2020,9,0.2,"USE"
"A013261",3427,2020,9,0.2,"DIRECT"
"A013261",3427,2020,9,0,"STORAGE"
"A013261",3427,2020,10,0,"STORAGE"
"A013261",3427,2020,10,0,"DIRECT"
"A013261",3427,2020,10,0,"USE"
"A013261",3427,2020,11,0,"USE"
"A013261",3427,2020,11,0,"STORAGE"
"A013261",3427,2020,11,0,"DIRECT"
"A013261",3427,2020,12,0,"DIRECT"
"A013261",3427,2020,12,0,"STORAGE"
"A013261",3427,2020,12,0,"USE"
"A013261",3427,2021,1,0,"USE"
"A013261",3427,2021,1,0,"DIRECT"
"A013261",3427,2021,1,0,"STORAGE"
"A013261",3427,2021,2,0,"STORAGE"
"A013261",3427,2021,2,0,"DIRECT"
"A013261",3427,2021,2,0,"USE"
"A013261",3427,2021,3,0,"USE"
"A013261",3427,2021,3,0,"STORAGE"
"A013261",3427,2021,3,0,"DIRECT"
"A013261",3427,2021,4,0,"DIRECT"
"A013261",3427,2021,4,0,"STORAGE"
"A013261",3427,2021,4,0,"USE"
"A013261",3427,2021,5,0.15,"USE"
"A013261",3427,2021,5,0.15,"DIRECT"
"A013261",3427,2021,5,0,"STORAGE"
"A013261",3427,2021,6,0.25,"DIRECT"
"A013261",3427,2021,6,0,"STORAGE"
"A013261",3427,2021,6,0.25,"USE"
"A013261",3427,2021,7,0.27,"USE"
"A013261",3427,2021,7,0,"STORAGE"
"A013261",3427,2021,7,0.27,"DIRECT"
"A013261",3427,2021,8,0.3,"DIRECT"
"A013261",3427,2021,8,0,"STORAGE"
"A013261",3427,2021,8,0.3,"USE"
"A013261",3427,2021,9,0.12,"USE"
"A013261",3427,2021,9,0,"STORAGE"
"A013261",3427,2021,9,0.12,"DIRECT"
"A013261",3427,2021,10,0,"STORAGE"
"A013261",3427,2021,10,0,"DIRECT"
"A013261",3427,2021,10,0,"USE"
"A013261",3427,2021,11,0,"USE"
"A013261",3427,2021,11,0,"STORAGE"
"A013261",3427,2021,11,0,"DIRECT"
"A013261",3427,2021,12,0,"STORAGE"
"A013261",3427,2021,12,0,"DIRECT"
"A013261",3427,2021,12,0,"USE"
"A013261",3427,2022,1,0,"USE"
"A013261",3427,2022,1,0,"STORAGE"
"A013261",3427,2022,1,0,"DIRECT"
"A013261",3427,2022,2,0,"DIRECT"
"A013261",3427,2022,2,0,"STORAGE"
"A013261",3427,2022,2,0,"USE"
"A013261",3427,2022,3,0.5,"USE"
"A013261",3427,2022,3,0.5,"DIRECT"
"A013261",3427,2022,3,0,"STORAGE"
"A013261",3427,2022,4,0,"STORAGE"
"A013261",3427,2022,4,0.75,"DIRECT"
"A013261",3427,2022,4,0.75,"USE"
"A013261",3427,2022,5,1,"USE"
"A013261",3427,2022,5,1,"DIRECT"
"A013261",3427,2022,5,0,"STORAGE"
"A013261",3427,2022,6,0,"STORAGE"
"A013261",3427,2022,6,1.5,"DIRECT"
"A013261",3427,2022,6,1.5,"USE"
"A013261",3427,2022,7,0.33,"USE"
"A013261",3427,2022,7,0,"STORAGE"
"A013261",3427,2022,7,0.33,"DIRECT"
"A013261",3427,2022,8,1.3,"DIRECT"
"A013261",3427,2022,8,0,"STORAGE"
"A013261",3427,2022,8,1.3,"USE"
"A013261",3427,2022,9,0.25,"USE"
"A013261",3427,2022,9,0,"STORAGE"
"A013261",3427,2022,9,0.25,"DIRECT"
"A013261",3427,2022,10,0,"STORAGE"
"A013261",3427,2022,10,1.5,"DIRECT"
"A013261",3427,2022,10,1.5,"USE"
"A013261",3427,2022,11,0,"USE"
"A013261",3427,2022,11,0,"STORAGE"
"A013261",3427,2022,11,0,"DIRECT"
"A013261",3427,2022,12,0,"STORAGE"
"A013261",3427,2022,12,0,"DIRECT"
"A013261",3427,2022,12,0,"USE"
"A013269",3430,2017,1,0,"USE"
"A013269",3430,2017,1,0,"STORAGE"
"A013269",3430,2017,1,0,"DIRECT"
"A013269",3430,2017,2,0,"DIRECT"
"A013269",3430,2017,2,0,"STORAGE"
"A013269",3430,2017,2,0,"USE"
"A013269",3430,2017,3,0,"USE"
"A013269",3430,2017,3,0,"DIRECT"
"A013269",3430,2017,3,0,"STORAGE"
"A013269",3430,2017,4,0,"STORAGE"
"A013269",3430,2017,4,0,"DIRECT"
"A013269",3430,2017,4,0,"USE"
"A013269",3430,2017,5,0,"USE"
"A013269",3430,2017,5,0,"STORAGE"
"A013269",3430,2017,5,0,"DIRECT"
"A013269",3430,2017,6,0,"STORAGE"
"A013269",3430,2017,6,0,"DIRECT"
"A013269",3430,2017,6,0,"USE"
"A013269",3430,2017,7,0,"USE"
"A013269",3430,2017,7,0,"DIRECT"
"A013269",3430,2017,7,0,"STORAGE"
"A013269",3430,2017,8,0,"DIRECT"
"A013269",3430,2017,8,0,"STORAGE"
"A013269",3430,2017,8,0,"USE"
"A013269",3430,2017,9,0,"USE"
"A013269",3430,2017,9,0,"DIRECT"
"A013269",3430,2017,9,0,"STORAGE"
"A013269",3430,2017,10,0,"DIRECT"
"A013269",3430,2017,10,0,"STORAGE"
"A013269",3430,2017,10,0,"USE"
"A013269",3430,2017,11,0,"USE"
"A013269",3430,2017,11,0,"DIRECT"
"A013269",3430,2017,11,0,"STORAGE"
"A013269",3430,2017,12,0,"STORAGE"
"A013269",3430,2017,12,0,"DIRECT"
"A013269",3430,2017,12,0,"USE"
"A013269",3430,2018,1,0,"USE"
"A013269",3430,2018,1,0,"STORAGE"
"A013269",3430,2018,1,0,"DIRECT"
"A013269",3430,2018,2,0,"DIRECT"
"A013269",3430,2018,2,0,"STORAGE"
"A013269",3430,2018,2,0,"USE"
"A013269",3430,2018,3,0,"USE"
"A013269",3430,2018,3,0,"DIRECT"
"A013269",3430,2018,3,0,"STORAGE"
"A013269",3430,2018,4,0,"STORAGE"
"A013269",3430,2018,4,0,"DIRECT"
"A013269",3430,2018,4,0,"USE"
"A013269",3430,2018,5,0,"USE"
"A013269",3430,2018,5,0,"STORAGE"
"A013269",3430,2018,5,0,"DIRECT"
"A013269",3430,2018,6,0,"STORAGE"
"A013269",3430,2018,6,0,"DIRECT"
"A013269",3430,2018,6,0,"USE"
"A013269",3430,2018,7,0,"USE"
"A013269",3430,2018,7,0,"DIRECT"
"A013269",3430,2018,7,0,"STORAGE"
"A013269",3430,2018,8,0,"DIRECT"
"A013269",3430,2018,8,0,"STORAGE"
"A013269",3430,2018,8,0,"USE"
"A013269",3430,2018,9,0,"USE"
"A013269",3430,2018,9,0,"DIRECT"
"A013269",3430,2018,9,0,"STORAGE"
"A013269",3430,2018,10,0,"DIRECT"
"A013269",3430,2018,10,0,"STORAGE"
"A013269",3430,2018,10,0,"USE"
"A013269",3430,2018,11,0,"USE"
"A013269",3430,2018,11,0,"DIRECT"
"A013269",3430,2018,11,0,"STORAGE"
"A013269",3430,2018,12,0,"STORAGE"
"A013269",3430,2018,12,0,"DIRECT"
"A013269",3430,2018,12,0,"USE"
"A013269",3430,2019,1,0,"USE"
"A013269",3430,2019,1,0,"STORAGE"
"A013269",3430,2019,1,0,"DIRECT"
"A013269",3430,2019,2,0,"DIRECT"
"A013269",3430,2019,2,0,"STORAGE"
"A013269",3430,2019,2,0,"USE"
"A013269",3430,2019,3,0,"USE"
"A013269",3430,2019,3,0,"DIRECT"
"A013269",3430,2019,3,0,"STORAGE"
"A013269",3430,2019,4,0,"STORAGE"
"A013269",3430,2019,4,0,"DIRECT"
"A013269",3430,2019,4,0,"USE"
"A013269",3430,2019,5,0,"USE"
"A013269",3430,2019,5,0,"STORAGE"
"A013269",3430,2019,5,0,"DIRECT"
"A013269",3430,2019,6,0,"STORAGE"
"A013269",3430,2019,6,0,"DIRECT"
"A013269",3430,2019,6,0,"USE"
"A013269",3430,2019,7,0,"USE"
"A013269",3430,2019,7,0,"DIRECT"
"A013269",3430,2019,7,0,"STORAGE"
"A013269",3430,2019,8,0,"DIRECT"
"A013269",3430,2019,8,0,"STORAGE"
"A013269",3430,2019,8,0,"USE"
"A013269",3430,2019,9,0,"USE"
"A013269",3430,2019,9,0,"DIRECT"
"A013269",3430,2019,9,0,"STORAGE"
"A013269",3430,2019,10,0,"DIRECT"
"A013269",3430,2019,10,0,"STORAGE"
"A013269",3430,2019,10,0,"USE"
"A013269",3430,2019,11,0,"USE"
"A013269",3430,2019,11,0,"DIRECT"
"A013269",3430,2019,11,0,"STORAGE"
"A013269",3430,2019,12,0,"STORAGE"
"A013269",3430,2019,12,0,"DIRECT"
"A013269",3430,2019,12,0,"USE"
"A013269",3430,2020,1,0,"USE"
"A013269",3430,2020,1,0,"DIRECT"
"A013269",3430,2020,1,0,"STORAGE"
"A013269",3430,2020,2,0,"STORAGE"
"A013269",3430,2020,2,0,"DIRECT"
"A013269",3430,2020,2,0,"USE"
"A013269",3430,2020,3,0,"USE"
"A013269",3430,2020,3,0,"STORAGE"
"A013269",3430,2020,3,0,"DIRECT"
"A013269",3430,2020,4,0,"DIRECT"
"A013269",3430,2020,4,0,"STORAGE"
"A013269",3430,2020,4,0,"USE"
"A013269",3430,2020,5,0,"USE"
"A013269",3430,2020,5,0,"STORAGE"
"A013269",3430,2020,5,0,"DIRECT"
"A013269",3430,2020,6,0,"STORAGE"
"A013269",3430,2020,6,0,"DIRECT"
"A013269",3430,2020,6,0,"USE"
"A013269",3430,2020,7,0,"USE"
"A013269",3430,2020,7,0,"DIRECT"
"A013269",3430,2020,7,0,"STORAGE"
"A013269",3430,2020,8,0,"STORAGE"
"A013269",3430,2020,8,0,"DIRECT"
"A013269",3430,2020,8,0,"USE"
"A013269",3430,2020,9,0,"USE"
"A013269",3430,2020,9,0,"DIRECT"
"A013269",3430,2020,9,0,"STORAGE"
"A013269",3430,2020,10,0,"DIRECT"
"A013269",3430,2020,10,0,"STORAGE"
"A013269",3430,2020,10,0,"USE"
"A013269",3430,2020,11,0,"USE"
"A013269",3430,2020,11,0,"STORAGE"
"A013269",3430,2020,11,0,"DIRECT"
"A013269",3430,2020,12,0,"DIRECT"
"A013269",3430,2020,12,0,"STORAGE"
"A013269",3430,2020,12,0,"USE"
"A013269",3430,2021,1,0,"USE"
"A013269",3430,2021,1,0,"STORAGE"
"A013269",3430,2021,1,0,"DIRECT"
"A013269",3430,2021,2,0,"DIRECT"
"A013269",3430,2021,2,0,"STORAGE"
"A013269",3430,2021,2,0,"USE"
"A013269",3430,2021,3,0,"USE"
"A013269",3430,2021,3,0,"STORAGE"
"A013269",3430,2021,3,0,"DIRECT"
"A013269",3430,2021,4,0,"DIRECT"
"A013269",3430,2021,4,0,"STORAGE"
"A013269",3430,2021,4,0,"USE"
"A013269",3430,2021,5,0,"USE"
"A013269",3430,2021,5,0,"STORAGE"
"A013269",3430,2021,5,0,"DIRECT"
"A013269",3430,2021,6,0,"DIRECT"
"A013269",3430,2021,6,0,"STORAGE"
"A013269",3430,2021,6,0,"USE"
"A013269",3430,2021,7,0,"USE"
"A013269",3430,2021,7,0,"STORAGE"
"A013269",3430,2021,7,0,"DIRECT"
"A013269",3430,2021,8,0,"STORAGE"
"A013269",3430,2021,8,0,"DIRECT"
"A013269",3430,2021,8,0,"USE"
"A013269",3430,2021,9,0,"USE"
