APPLICATION_NUMBER,YEAR,MONTH,AMOUNT,DIVERSION_TYPE
A019140,2021,3,0,DIRECT
A019140,2021,4,0,DIRECT
A019140,2021,5,0,DIRECT
A019140,2021,6,0,DIRECT
A019140,2021,7,0,DIRECT
A019140,2021,8,0,DIRECT
A019140,2021,9,0,DIRECT
A019806,2017,1,0,DIRECT
A019806,2017,1,0,STORAGE
A019806,2017,2,0,STORAGE
A019806,2017,2,0,DIRECT
A019806,2017,3,0,STORAGE
A019806,2017,3,0,DIRECT
A019806,2017,4,0,STORAGE
A019806,2017,4,0,DIRECT
A019806,2017,5,0,DIRECT
A019806,2017,5,0,STORAGE
A019806,2017,6,0,STORAGE
A019806,2017,6,0,DIRECT
A019806,2017,7,0,DIRECT
A019806,2017,7,0,STORAGE
A019806,2017,8,0,DIRECT
A019806,2017,8,0,STORAGE
A019806,2017,9,0,STORAGE
A019806,2017,9,0,DIRECT
A019806,2017,10,0,STORAGE
A019806,2017,10,0,DIRECT
A019806,2017,11,0,STORAGE
A019806,2017,11,0,DIRECT
A019806,2017,12,0,STORAGE
A019806,2017,12,0,DIRECT
A019806,2018,1,0,DIRECT
A019806,2018,1,0,STORAGE
A019806,2018,2,0,STORAGE
A019806,2018,2,0,DIRECT
A019806,2018,3,0,DIRECT
A019806,2018,3,0,STORAGE
A019806,2018,4,0,STORAGE
A019806,2018,4,0,DIRECT
A019806,2018,5,0,STORAGE
A019806,2018,5,0,DIRECT
A019806,2018,6,0,DIRECT
A019806,2018,6,0,STORAGE
A019806,2018,7,0,DIRECT
A019806,2018,7,0,STORAGE
A019806,2018,8,0,DIRECT
A019806,2018,8,0,STORAGE
A019806,2018,9,0,STORAGE
A019806,2018,9,0,DIRECT
A019806,2018,10,0,DIRECT
A019806,2018,10,0,STORAGE
A019806,2018,11,0,DIRECT
A019806,2018,11,0,STORAGE
A019806,2018,12,0,STORAGE
A019806,2018,12,0,DIRECT
A019806,2019,1,0,STORAGE
A019806,2019,1,0,DIRECT
A019806,2019,2,0,DIRECT
A019806,2019,2,0,STORAGE
A019806,2019,3,0,DIRECT
A019806,2019,3,0,STORAGE
A019806,2019,4,0,DIRECT
A019806,2019,4,0,STORAGE
A019806,2019,5,0,STORAGE
A019806,2019,5,0,DIRECT
A019806,2019,6,0,STORAGE
A019806,2019,6,0,DIRECT
A019806,2019,7,0,DIRECT
A019806,2019,7,0,STORAGE
A019806,2019,8,0,DIRECT
A019806,2019,8,0,STORAGE
A019806,2019,9,0,STORAGE
A019806,2019,9,0,DIRECT
A019806,2019,10,0,DIRECT
A019806,2019,10,0,STORAGE
A019806,2019,11,0,DIRECT
A019806,2019,11,0,STORAGE
A019806,2019,12,0,STORAGE
A019806,2019,12,0,DIRECT
A019806,2020,1,0,STORAGE
A019806,2020,1,0,DIRECT
A019806,2020,2,0,DIRECT
A019806,2020,2,0,STORAGE
A019806,2020,3,0,DIRECT
A019806,2020,3,0,STORAGE
A019806,2020,4,0,STORAGE
A019806,2020,4,0,DIRECT
A019806,2020,5,0,STORAGE
A019806,2020,5,0,DIRECT
A019806,2020,6,0,STORAGE
A019806,2020,6,0,DIRECT
A019806,2020,7,0,DIRECT
A019806,2020,7,0,STORAGE
A019806,2020,8,0,DIRECT
A019806,2020,8,0,STORAGE
A019806,2020,9,0,DIRECT
A019806,2020,9,0,STORAGE
A019806,2020,10,0,DIRECT
A019806,2020,10,0,STORAGE
A019806,2020,11,0,DIRECT
A019806,2020,11,0,STORAGE
A019806,2020,12,0,STORAGE
A019806,2020,12,0,DIRECT
A019806,2021,1,0,DIRECT
A019806,2021,1,0,STORAGE
A019806,2021,2,0,STORAGE
A019806,2021,2,0,DIRECT
A019806,2021,3,0,STORAGE
A019806,2021,3,0,DIRECT
A019806,2021,4,0,STORAGE
A019806,2021,4,0,DIRECT
A019806,2021,5,0,DIRECT
A019806,2021,5,0,STORAGE
A019806,2021,6,0,DIRECT
A019806,2021,6,0,STORAGE
A019806,2021,7,0,STORAGE
A019806,2021,7,0,DIRECT
A019806,2021,8,0,STORAGE
A019806,2021,8,0,DIRECT
A019806,2021,9,0,DIRECT
A019806,2021,9,0,STORAGE
A019806,2021,10,0,STORAGE
A019806,2021,10,0,DIRECT
A019806,2021,11,0,STORAGE
A019806,2021,11,0,DIRECT
A019806,2021,12,0,DIRECT
A019806,2021,12,0,STORAGE
A019806,2022,1,0,DIRECT
A019806,2022,1,0,STORAGE
A019806,2022,2,0,STORAGE
A019806,2022,2,0,DIRECT
A019806,2022,3,0,STORAGE
A019806,2022,3,0,DIRECT
A019806,2022,4,0,DIRECT
A019806,2022,4,0,STORAGE
A019806,2022,5,0,DIRECT
A019806,2022,5,0,STORAGE
A019806,2022,6,0,DIRECT
A019806,2022,6,0,STORAGE
A019806,2022,7,0,STORAGE
A019806,2022,7,0,DIRECT
A019806,2022,8,0,STORAGE
A019806,2022,8,0,DIRECT
A019806,2022,9,0,STORAGE
A019806,2022,9,0,DIRECT
A019806,2022,10,0,STORAGE
A019806,2022,10,0,DIRECT
A019806,2022,11,0,STORAGE
A019806,2022,11,0,DIRECT
A019806,2022,12,0,DIRECT
A019806,2022,12,0,STORAGE
A020127,2017,1,0,STORAGE
A020127,2017,1,0,DIRECT
A020127,2017,2,0,DIRECT
A020127,2017,2,0,STORAGE
A020127,2017,3,0,DIRECT
A020127,2017,3,0,STORAGE
A020127,2017,4,0,STORAGE
A020127,2017,4,0,DIRECT
A020127,2017,5,0,STORAGE
A020127,2017,5,0,DIRECT
A020127,2017,6,0,STORAGE
A020127,2017,6,0,DIRECT
A020127,2017,7,0,DIRECT
A020127,2017,7,0,STORAGE
A020127,2017,8,0,DIRECT
A020127,2017,8,0,STORAGE
A020127,2017,9,0,DIRECT
A020127,2017,9,0,STORAGE
A020127,2017,10,0,DIRECT
A020127,2017,10,0,STORAGE
A020127,2017,11,0,DIRECT
A020127,2017,11,0,STORAGE
A020127,2017,12,0,STORAGE
A020127,2017,12,0,DIRECT
A020127,2018,1,0,STORAGE
A020127,2018,1,0,DIRECT
A020127,2018,2,0,DIRECT
A020127,2018,2,0,STORAGE
A020127,2018,3,0,DIRECT
A020127,2018,3,0,STORAGE
A020127,2018,4,0,STORAGE
A020127,2018,4,0,DIRECT
A020127,2018,5,0,STORAGE
A020127,2018,5,0,DIRECT
A020127,2018,6,0,STORAGE
A020127,2018,6,0,DIRECT
A020127,2018,7,0,DIRECT
A020127,2018,7,0,STORAGE
A020127,2018,8,0,DIRECT
A020127,2018,8,0,STORAGE
A020127,2018,9,0,DIRECT
A020127,2018,9,0,STORAGE
A020127,2018,10,0,DIRECT
A020127,2018,10,0,STORAGE
A020127,2018,11,0,DIRECT
A020127,2018,11,0,STORAGE
A020127,2018,12,0,STORAGE
A020127,2018,12,0,DIRECT
A020127,2019,1,0,DIRECT
A020127,2019,1,0,STORAGE
A020127,2019,2,0,DIRECT
A020127,2019,2,0,STORAGE
A020127,2019,3,0,DIRECT
A020127,2019,3,0,STORAGE
A020127,2019,4,0,DIRECT
A020127,2019,4,0,STORAGE
A020127,2019,5,0,DIRECT
A020127,2019,5,0,STORAGE
A020127,2019,6,0,DIRECT
A020127,2019,6,0,STORAGE
A020127,2019,7,0,DIRECT
A020127,2019,7,0,STORAGE
A020127,2019,8,0,STORAGE
A020127,2019,8,0,DIRECT
A020127,2019,9,0,DIRECT
A020127,2019,9,0,STORAGE
A020127,2019,10,0,DIRECT
A020127,2019,10,0,STORAGE
A020127,2019,11,0,DIRECT
A020127,2019,11,0,STORAGE
A020127,2019,12,0,DIRECT
A020127,2019,12,0,STORAGE
A020127,2020,1,0,DIRECT
A020127,2020,1,0,STORAGE
A020127,2020,2,0,STORAGE
A020127,2020,2,0,DIRECT
A020127,2020,3,0,DIRECT
A020127,2020,3,0,STORAGE
A020127,2020,4,0,STORAGE
A020127,2020,4,0,DIRECT
A020127,2020,5,0,DIRECT
A020127,2020,5,0,STORAGE
A020127,2020,6,0,DIRECT
A020127,2020,6,0,STORAGE
A020127,2020,7,0,DIRECT
A020127,2020,7,0,STORAGE
A020127,2020,8,0,STORAGE
A020127,2020,8,0,DIRECT
A020127,2020,9,0,STORAGE
A020127,2020,9,0,DIRECT
A020127,2020,10,0,DIRECT
A020127,2020,10,0,STORAGE
A020127,2020,11,0,STORAGE
A020127,2020,11,0,DIRECT
A020127,2020,12,0,DIRECT
A020127,2020,12,0,STORAGE
A020127,2021,1,0,STORAGE
A020127,2021,1,0,DIRECT
A020127,2021,2,0,DIRECT
A020127,2021,2,0,STORAGE
A020127,2021,3,0,DIRECT
A020127,2021,3,0,STORAGE
A020127,2021,4,0,STORAGE
A020127,2021,4,0,DIRECT
A020127,2021,5,0,STORAGE
A020127,2021,5,0,DIRECT
A020127,2021,6,0,STORAGE
A020127,2021,6,0,DIRECT
A020127,2021,7,0,DIRECT
A020127,2021,7,0,STORAGE
A020127,2021,8,0,DIRECT
A020127,2021,8,0,STORAGE
A020127,2021,9,0,DIRECT
A020127,2021,9,0,STORAGE
A020127,2021,10,0,DIRECT
A020127,2021,10,0,STORAGE
A020127,2021,11,0,DIRECT
A020127,2021,11,0,STORAGE
A020127,2021,12,0,STORAGE
A020127,2021,12,0,DIRECT
A020333,2017,1,0,STORAGE
A020333,2017,1,0,DIRECT
A020333,2017,2,0,DIRECT
A020333,2017,2,0,STORAGE
A020333,2017,3,0,DIRECT
A020333,2017,3,0,STORAGE
A020333,2017,4,0,STORAGE
A020333,2017,4,0,DIRECT
A020333,2017,5,0,STORAGE
A020333,2017,5,0,DIRECT
A020333,2017,6,0,STORAGE
A020333,2017,6,0,DIRECT
A020333,2017,7,0,DIRECT
A020333,2017,7,0,STORAGE
A020333,2017,8,0,DIRECT
A020333,2017,8,0,STORAGE
A020333,2017,9,0,DIRECT
A020333,2017,9,0,STORAGE
A020333,2017,10,0,DIRECT
A020333,2017,10,0,STORAGE
A020333,2017,11,0,DIRECT
A020333,2017,11,0,STORAGE
A020333,2017,12,0,STORAGE
A020333,2017,12,0,DIRECT
A020333,2018,1,0,STORAGE
A020333,2018,1,0,DIRECT
A020333,2018,2,0,DIRECT
A020333,2018,2,0,STORAGE
A020333,2018,3,0,DIRECT
A020333,2018,3,0,STORAGE
A020333,2018,4,0,STORAGE
A020333,2018,4,0,DIRECT
A020333,2018,5,0,STORAGE
A020333,2018,5,0,DIRECT
A020333,2018,6,0,STORAGE
A020333,2018,6,0,DIRECT
A020333,2018,7,0,DIRECT
A020333,2018,7,0,STORAGE
A020333,2018,8,0,DIRECT
A020333,2018,8,0,STORAGE
A020333,2018,9,0,DIRECT
A020333,2018,9,0,STORAGE
A020333,2018,10,0,DIRECT
A020333,2018,10,0,STORAGE
A020333,2018,11,0,DIRECT
A020333,2018,11,0,STORAGE
A020333,2018,12,0,STORAGE
A020333,2018,12,0,DIRECT
A020333,2019,1,0,STORAGE
A020333,2019,1,0,DIRECT
A020333,2019,2,0,STORAGE
A020333,2019,2,0,DIRECT
A020333,2019,3,0,DIRECT
A020333,2019,3,0,STORAGE
A020333,2019,4,0,DIRECT
A020333,2019,4,0,STORAGE
A020333,2019,5,0,DIRECT
A020333,2019,5,0,STORAGE
A020333,2019,6,0,STORAGE
A020333,2019,6,0,DIRECT
A020333,2019,7,0,STORAGE
A020333,2019,7,0,DIRECT
A020333,2019,8,0,DIRECT
A020333,2019,8,0,STORAGE
A020333,2019,9,0,STORAGE
A020333,2019,9,0,DIRECT
A020333,2019,10,0,DIRECT
A020333,2019,10,0,STORAGE
A020333,2019,11,0,DIRECT
A020333,2019,11,0,STORAGE
A020333,2019,12,0,DIRECT
A020333,2019,12,0,STORAGE
A020333,2020,1,0,STORAGE
A020333,2020,1,0,DIRECT
A020333,2020,2,0,STORAGE
A020333,2020,2,0,DIRECT
A020333,2020,3,0,STORAGE
A020333,2020,3,0,DIRECT
A020333,2020,4,0,STORAGE
A020333,2020,4,0,DIRECT
A020333,2020,5,0,STORAGE
A020333,2020,5,0,DIRECT
A020333,2020,6,0,STORAGE
A020333,2020,6,0,DIRECT
A020333,2020,7,0,STORAGE
A020333,2020,7,0,DIRECT
A020333,2020,8,0,STORAGE
A020333,2020,8,0,DIRECT
A020333,2020,9,0,STORAGE
A020333,2020,9,0,DIRECT
A020333,2020,10,0,STORAGE
A020333,2020,10,0,DIRECT
A020333,2020,11,0,STORAGE
A020333,2020,11,0,DIRECT
A020333,2020,12,0,DIRECT
A020333,2020,12,0,STORAGE
A020333,2021,1,0,DIRECT
A020333,2021,1,0,STORAGE
A020333,2021,2,0,STORAGE
A020333,2021,2,0,DIRECT
A020333,2021,3,0,STORAGE
A020333,2021,3,0,DIRECT
A020333,2021,4,0,STORAGE
A020333,2021,4,0,DIRECT
A020333,2021,5,0,DIRECT
A020333,2021,5,0,STORAGE
A020333,2021,6,0,DIRECT
A020333,2021,6,0,STORAGE
A020333,2021,7,0,STORAGE
A020333,2021,7,0,DIRECT
A020333,2021,8,0,STORAGE
A020333,2021,8,0,DIRECT
A020333,2021,9,0,DIRECT
A020333,2021,9,0,STORAGE
A020333,2021,10,0,STORAGE
A020333,2021,10,0,DIRECT
A020333,2021,11,0,STORAGE
A020333,2021,11,0,DIRECT
A020333,2021,12,0,DIRECT
A020333,2021,12,0,STORAGE
A020333,2022,1,0,DIRECT
A020333,2022,1,0,STORAGE
A020333,2022,2,0,DIRECT
A020333,2022,2,0,STORAGE
A020333,2022,3,0,DIRECT
A020333,2022,3,0,STORAGE
A020333,2022,4,0,STORAGE
A020333,2022,4,0,DIRECT
A020333,2022,5,0,DIRECT
A020333,2022,5,0,STORAGE
A020333,2022,6,0,DIRECT
A020333,2022,6,0,STORAGE
A020333,2022,7,0,DIRECT
A020333,2022,7,0,STORAGE
A020333,2022,8,0,DIRECT
A020333,2022,8,0,STORAGE
A020333,2022,9,0,STORAGE
A020333,2022,9,0,DIRECT
A020333,2022,10,0,DIRECT
A020333,2022,10,0,STORAGE
A020333,2022,11,0,STORAGE
A020333,2022,11,0,DIRECT
A020333,2022,12,0,STORAGE
A020333,2022,12,0,DIRECT
A020979,2017,1,0,STORAGE
A020979,2017,1,0,DIRECT
A020979,2017,2,0,DIRECT
A020979,2017,2,0,STORAGE
A020979,2017,3,0,DIRECT
A020979,2017,3,0,STORAGE
A020979,2017,4,0,STORAGE
A020979,2017,4,0,DIRECT
A020979,2017,5,0,STORAGE
A020979,2017,5,0,DIRECT
A020979,2017,6,0,STORAGE
A020979,2017,6,0,DIRECT
A020979,2017,7,0,DIRECT
A020979,2017,7,0,STORAGE
A020979,2017,8,0,DIRECT
A020979,2017,8,0,STORAGE
A020979,2017,9,0,DIRECT
A020979,2017,9,0,STORAGE
A020979,2017,10,0,DIRECT
A020979,2017,10,0,STORAGE
A020979,2017,11,0,DIRECT
A020979,2017,11,0.37,STORAGE
A020979,2017,12,0.09,STORAGE
A020979,2017,12,0,DIRECT
A020979,2018,1,0.26,STORAGE
A020979,2018,1,0,DIRECT
A020979,2018,2,0,DIRECT
A020979,2018,2,0,STORAGE
A020979,2018,3,0,DIRECT
A020979,2018,3,0.15,STORAGE
A020979,2018,4,0,STORAGE
A020979,2018,4,0,DIRECT
A020979,2018,5,0,STORAGE
A020979,2018,5,0,DIRECT
A020979,2018,6,0,STORAGE
A020979,2018,6,0,DIRECT
A020979,2018,7,0,DIRECT
A020979,2018,7,0,STORAGE
A020979,2018,8,0,DIRECT
A020979,2018,8,0,STORAGE
A020979,2018,9,0,DIRECT
A020979,2018,9,0,STORAGE
A020979,2018,10,0,DIRECT
A020979,2018,10,0,STORAGE
A020979,2018,11,0,DIRECT
A020979,2018,11,0.34,STORAGE
A020979,2018,12,0.26,STORAGE
A020979,2018,12,0,DIRECT
A020979,2019,1,0.4,STORAGE
A020979,2019,1,0,DIRECT
A020979,2019,2,0.24,STORAGE
A020979,2019,2,0,DIRECT
A020979,2019,3,0,STORAGE
A020979,2019,3,0,DIRECT
A020979,2019,4,0,DIRECT
A020979,2019,4,0,STORAGE
A020979,2019,5,0,DIRECT
A020979,2019,5,0,STORAGE
A020979,2019,6,0,STORAGE
A020979,2019,6,0,DIRECT
A020979,2019,7,0,STORAGE
A020979,2019,7,0,DIRECT
A020979,2019,8,0,DIRECT
A020979,2019,8,0,STORAGE
A020979,2019,9,0,STORAGE
A020979,2019,9,0,DIRECT
A020979,2019,10,0,DIRECT
A020979,2019,10,0,STORAGE
A020979,2019,11,0,DIRECT
A020979,2019,11,0,STORAGE
A020979,2019,12,0,DIRECT
A020979,2019,12,1.2,STORAGE
A020979,2020,1,0,DIRECT
A020979,2020,2,0,DIRECT
A020979,2020,3,0,DIRECT
A020979,2020,4,0,DIRECT
A020979,2020,5,0,DIRECT
A020979,2020,6,0,DIRECT
A020979,2020,7,0,DIRECT
A020979,2020,8,0,DIRECT
A020979,2020,9,0,DIRECT
A020979,2020,10,0,DIRECT
A020979,2020,11,0,DIRECT
A020979,2020,12,0.32,DIRECT
A020979,2021,1,0.135,DIRECT
A020979,2021,2,0.112,DIRECT
A020979,2021,3,0.172,DIRECT
A020979,2021,4,0,DIRECT
A020979,2021,5,0,DIRECT
A020979,2021,6,0,DIRECT
A020979,2021,7,0,DIRECT
A020979,2021,8,0,DIRECT
A020979,2021,9,0,DIRECT
A020979,2022,1,0,DIRECT
A020979,2022,2,0,DIRECT
A020979,2022,3,0,DIRECT
A020979,2022,4,0,DIRECT
A020979,2022,5,0,DIRECT
A020979,2022,6,0,DIRECT
A020979,2022,7,0,DIRECT
A020979,2022,8,0,DIRECT
A020979,2022,9,0,DIRECT
A020979,2022,10,1.5,DIRECT
A020979,2022,11,0.075,DIRECT
A020979,2022,12,0.075,DIRECT
A021156,2017,1,0,STORAGE
A021156,2017,1,0,DIRECT
A021156,2017,2,0,STORAGE
A021156,2017,2,0,DIRECT
A021156,2017,3,0,DIRECT
A021156,2017,3,0,STORAGE
A021156,2017,4,0,DIRECT
A021156,2017,4,0,STORAGE
A021156,2017,5,0,STORAGE
A021156,2017,5,0,DIRECT
A021156,2017,6,0,STORAGE
A021156,2017,6,0,DIRECT
A021156,2017,7,0,STORAGE
A021156,2017,7,0,DIRECT
A021156,2017,8,0,DIRECT
A021156,2017,8,0,STORAGE
A021156,2017,9,0,DIRECT
A021156,2017,9,0,STORAGE
A021156,2017,10,0,DIRECT
A021156,2017,10,0,STORAGE
A021156,2017,11,0,DIRECT
A021156,2017,11,0,STORAGE
A021156,2017,12,0,STORAGE
A021156,2017,12,0,DIRECT
A021156,2018,1,0,STORAGE
A021156,2018,1,0,DIRECT
A021156,2018,2,0,STORAGE
A021156,2018,2,0,DIRECT
A021156,2018,3,0,DIRECT
A021156,2018,3,0,STORAGE
A021156,2018,4,0,STORAGE
A021156,2018,4,0,DIRECT
A021156,2018,5,0,DIRECT
A021156,2018,5,0,STORAGE
A021156,2018,6,0,DIRECT
A021156,2018,6,0,STORAGE
A021156,2018,7,0,STORAGE
A021156,2018,7,0,DIRECT
A021156,2018,8,0,STORAGE
A021156,2018,8,0,DIRECT
A021156,2018,9,0,STORAGE
A021156,2018,9,0,DIRECT
A021156,2018,10,0,STORAGE
A021156,2018,10,0,DIRECT
A021156,2018,11,0,DIRECT
A021156,2018,11,0,STORAGE
A021156,2018,12,0,DIRECT
A021156,2018,12,0,STORAGE
A021156,2019,1,0,DIRECT
A021156,2019,1,0,STORAGE
A021156,2019,2,0,DIRECT
A021156,2019,2,0,STORAGE
A021156,2019,3,0,DIRECT
A021156,2019,3,0,STORAGE
A021156,2019,4,0,DIRECT
A021156,2019,4,0,STORAGE
A021156,2019,5,0,STORAGE
A021156,2019,5,0,DIRECT
A021156,2019,6,0,DIRECT
A021156,2019,6,0,STORAGE
A021156,2019,7,0,STORAGE
A021156,2019,7,0,DIRECT
A021156,2019,8,0,STORAGE
A021156,2019,8,0,DIRECT
A021156,2019,9,0,DIRECT
A021156,2019,9,0,STORAGE
A021156,2019,10,0,DIRECT
A021156,2019,10,0,STORAGE
A021156,2019,11,0,STORAGE
A021156,2019,11,0,DIRECT
A021156,2019,12,0,DIRECT
A021156,2019,12,0,STORAGE
A021156,2020,1,0,STORAGE
A021156,2020,1,0,DIRECT
A021156,2020,2,0,DIRECT
A021156,2020,2,0,STORAGE
A021156,2020,3,0,DIRECT
A021156,2020,3,0,STORAGE
A021156,2020,4,0,STORAGE
A021156,2020,4,0,DIRECT
A021156,2020,5,0,STORAGE
A021156,2020,5,0,DIRECT
A021156,2020,6,0,STORAGE
A021156,2020,6,0,DIRECT
A021156,2020,7,0,DIRECT
A021156,2020,7,0,STORAGE
A021156,2020,8,0,DIRECT
A021156,2020,8,0,STORAGE
A021156,2020,9,0,DIRECT
A021156,2020,9,0,STORAGE
A021156,2020,10,0,DIRECT
A021156,2020,10,0,STORAGE
A021156,2020,11,0,DIRECT
A021156,2020,11,0,STORAGE
A021156,2020,12,0,STORAGE
A021156,2020,12,0,DIRECT
A021156,2021,1,0,DIRECT
A021156,2021,1,0,STORAGE
A021156,2021,2,0,DIRECT
A021156,2021,2,0,STORAGE
A021156,2021,3,0,STORAGE
A021156,2021,3,0,DIRECT
A021156,2021,4,0,STORAGE
A021156,2021,4,0,DIRECT
A021156,2021,5,0,STORAGE
A021156,2021,5,0,DIRECT
A021156,2021,6,0,DIRECT
A021156,2021,6,0,STORAGE
A021156,2021,7,0,STORAGE
A021156,2021,7,0,DIRECT
A021156,2021,8,0,DIRECT
A021156,2021,8,0,STORAGE
A021156,2021,9,0,STORAGE
A021156,2021,9,0,DIRECT
A021156,2021,10,0,STORAGE
A021156,2021,10,0,DIRECT
A021156,2021,11,0,STORAGE
A021156,2021,11,0,DIRECT
A021156,2021,12,0,DIRECT
A021156,2021,12,0,STORAGE
A021156,2022,1,0,STORAGE
A021156,2022,1,0,DIRECT
A021156,2022,2,0,DIRECT
A021156,2022,2,0,STORAGE
A021156,2022,3,0,DIRECT
A021156,2022,3,0,STORAGE
A021156,2022,4,0,STORAGE
A021156,2022,4,0,DIRECT
A021156,2022,5,0,STORAGE
A021156,2022,5,0,DIRECT
A021156,2022,6,0,STORAGE
A021156,2022,6,0,DIRECT
A021156,2022,7,0,DIRECT
A021156,2022,7,0,STORAGE
A021156,2022,8,0,DIRECT
A021156,2022,8,0,STORAGE
A021156,2022,9,0,DIRECT
A021156,2022,9,0,STORAGE
A021156,2022,10,0,DIRECT
A021156,2022,10,0,STORAGE
A021156,2022,11,0,DIRECT
A021156,2022,11,0,STORAGE
A021156,2022,12,0,STORAGE
A021156,2022,12,0,DIRECT
A021429C,2017,1,0,STORAGE
A021429C,2017,1,0,DIRECT
A021429C,2017,2,0,STORAGE
A021429C,2017,2,0,DIRECT
A021429C,2017,3,0,STORAGE
A021429C,2017,3,0,DIRECT
A021429C,2017,4,0,STORAGE
A021429C,2017,4,0,DIRECT
A021429C,2017,5,0,STORAGE
A021429C,2017,5,0,DIRECT
A021429C,2017,6,0,STORAGE
A021429C,2017,6,0,DIRECT
A021429C,2017,7,0,STORAGE
A021429C,2017,7,0,DIRECT
A021429C,2017,8,0,STORAGE
A021429C,2017,8,0,DIRECT
A021429C,2017,9,0,STORAGE
A021429C,2017,9,0,DIRECT
A021429C,2017,10,0,DIRECT
A021429C,2017,10,3.296,STORAGE
A021429C,2017,11,3.296,STORAGE
A021429C,2017,11,0,DIRECT
A021429C,2017,12,3.296,STORAGE
A021429C,2017,12,0,DIRECT
A021429C,2018,1,3.296,STORAGE
A021429C,2018,1,0,DIRECT
A021429C,2018,2,0,DIRECT
A021429C,2018,2,3.296,STORAGE
A021429C,2018,3,0,DIRECT
A021429C,2018,3,0,STORAGE
A021429C,2018,4,0,STORAGE
A021429C,2018,4,0,DIRECT
A021429C,2018,5,0,STORAGE
A021429C,2018,5,0,DIRECT
A021429C,2018,6,0,STORAGE
A021429C,2018,6,0,DIRECT
A021429C,2018,7,0,DIRECT
A021429C,2018,7,0,STORAGE
A021429C,2018,8,0,DIRECT
A021429C,2018,8,0,STORAGE
A021429C,2018,9,0,DIRECT
A021429C,2018,9,0,STORAGE
A021429C,2018,10,0,DIRECT
A021429C,2018,10,0,STORAGE
A021429C,2018,11,0,DIRECT
A021429C,2018,11,0,STORAGE
A021429C,2018,12,3.296,STORAGE
A021429C,2018,12,0,DIRECT
A021429C,2019,1,0.075,STORAGE
A021429C,2019,1,0,DIRECT
A021429C,2019,2,0.075,STORAGE
A021429C,2019,2,0,DIRECT
A021429C,2019,3,0.075,STORAGE
A021429C,2019,3,0,DIRECT
A021429C,2019,4,0,DIRECT
A021429C,2019,4,0.075,STORAGE
A021429C,2019,5,0,DIRECT
A021429C,2019,5,1.36,STORAGE
A021429C,2019,6,0,DIRECT
A021429C,2019,6,1.36,STORAGE
A021429C,2019,7,0,DIRECT
A021429C,2019,7,1.36,STORAGE
A021429C,2019,8,0,DIRECT
A021429C,2019,8,1.36,STORAGE
A021429C,2019,9,1.36,STORAGE
A021429C,2019,9,0,DIRECT
A021429C,2019,10,0,DIRECT
A021429C,2019,10,1.36,STORAGE
A021429C,2019,11,1.36,STORAGE
A021429C,2019,11,0,DIRECT
A021429C,2019,12,0.075,STORAGE
A021429C,2019,12,0,DIRECT
A021429C,2020,1,15,STORAGE
A021429C,2020,1,0,DIRECT
A021429C,2020,2,0,DIRECT
A021429C,2020,2,20,STORAGE
A021429C,2020,3,0,DIRECT
A021429C,2020,3,20,STORAGE
A021429C,2020,4,15,STORAGE
A021429C,2020,4,0,DIRECT
A021429C,2020,5,15,STORAGE
A021429C,2020,5,0,DIRECT
A021429C,2020,6,0,STORAGE
A021429C,2020,6,0,DIRECT
A021429C,2020,7,0,DIRECT
A021429C,2020,7,0,STORAGE
A021429C,2020,8,0,DIRECT
A021429C,2020,8,0,STORAGE
A021429C,2020,9,0,DIRECT
A021429C,2020,9,0,STORAGE
A021429C,2020,10,0,DIRECT
A021429C,2020,10,0,STORAGE
A021429C,2020,11,0,DIRECT
A021429C,2020,11,5,STORAGE
A021429C,2020,12,10,STORAGE
A021429C,2020,12,0,DIRECT
A021429C,2021,1,0,DIRECT
A021429C,2021,1,50,STORAGE
A021429C,2021,2,0,DIRECT
A021429C,2021,2,50,STORAGE
A021429C,2021,3,0,DIRECT
A021429C,2021,3,20,STORAGE
A021429C,2021,4,0,DIRECT
A021429C,2021,4,20,STORAGE
A021429C,2021,5,0,DIRECT
A021429C,2021,5,0,STORAGE
A021429C,2021,6,0,DIRECT
A021429C,2021,6,0,STORAGE
A021429C,2021,7,0,DIRECT
A021429C,2021,7,0,STORAGE
A021429C,2021,8,0,DIRECT
A021429C,2021,8,0,STORAGE
A021429C,2021,9,0,DIRECT
A021429C,2021,9,0,STORAGE
A021429C,2021,10,0,DIRECT
A021429C,2021,10,0,STORAGE
A021429C,2021,11,0,DIRECT
A021429C,2021,11,0,STORAGE
A021429C,2021,12,0,DIRECT
A021429C,2021,12,0,STORAGE
A021927,2017,1,0,DIRECT
A021927,2017,1,0,STORAGE
A021927,2017,2,0,STORAGE
A021927,2017,2,0,DIRECT
A021927,2017,3,0,STORAGE
A021927,2017,3,0,DIRECT
A021927,2017,4,0,STORAGE
A021927,2017,4,0,DIRECT
A021927,2017,5,0,DIRECT
A021927,2017,5,0,STORAGE
A021927,2017,6,0,STORAGE
A021927,2017,6,0,DIRECT
A021927,2017,7,0,STORAGE
A021927,2017,7,0,DIRECT
A021927,2017,8,0,DIRECT
A021927,2017,8,0,STORAGE
A021927,2017,9,0,STORAGE
A021927,2017,9,0,DIRECT
A021927,2017,10,0,DIRECT
A021927,2017,10,0,STORAGE
A021927,2017,11,0,DIRECT
A021927,2017,11,0,STORAGE
A021927,2017,12,0,STORAGE
A021927,2017,12,0,DIRECT
A021927,2018,1,0,STORAGE
A021927,2018,1,0,DIRECT
