year,month,day,hour,min,sec,precip01,precip02,tmax01,tmax02,tmin01,tmin02,date
1960,6,7,0,0,0,0,0,72.08,70.19,52.18,52.35,6/7/1960
1960,6,8,0,0,0,0,0,75.62,73.29,48.3,47.69,6/8/1960
1960,6,9,0,0,0,0,0,76.74,74.75,49.24,49.3,6/9/1960
1960,6,10,0,0,0,0,0,79.37,77.84,50.48,50.47,6/10/1960
1960,6,11,0,0,0,0,0,90.15,88.54,49.92,49.1,6/11/1960
1960,6,12,0,0,0,0,0,90.39,87.63,51.86,50.67,6/12/1960
1960,6,13,0,0,0,0,0,89.78,87.22,49.62,48.36,6/13/1960
1960,6,14,0,0,0,0,0,93.63,91.3,49.83,48.96,6/14/1960
1960,6,15,0,0,0,0,0,95.33,93.66,56.68,55.1,6/15/1960
1960,6,16,0,0,0,0,0,91.11,90.65,60.59,60.07,6/16/1960
1960,6,17,0,0,0,0,0,78.9,76.86,53.42,53.21,6/17/1960
1960,6,18,0,0,0,0,0,76.98,75.93,48.51,48.87,6/18/1960
1960,6,19,0,0,0,0,0,81.87,80.29,44.52,44.05,6/19/1960
1960,6,20,0,0,0,0,0,93.3,92.07,53.51,50.55,6/20/1960
1960,6,21,0,0,0,0,0,94.96,93.6,53.57,51.25,6/21/1960
1960,6,22,0,0,0,0,0,92.82,91.03,51.34,48.77,6/22/1960
1960,6,23,0,0,0,0,0,88.59,86.81,51.66,50.55,6/23/1960
1960,6,24,0,0,0,0,0,75.15,73.21,51.6,51.8,6/24/1960
1960,6,25,0,0,0,0,0,74.1,72.45,49.98,50.12,6/25/1960
1960,6,26,0,0,0,0,0,76.85,74.94,50.17,50.34,6/26/1960
1960,6,27,0,0,0,0,0,78.69,76.4,48.67,48.82,6/27/1960
1960,6,28,0,0,0,0,0,74.34,72.62,49.54,49.4,6/28/1960
1960,6,29,0,0,0,0,0,76.77,74.53,49.41,49.34,6/29/1960
1960,6,30,0,0,0,0,0,78.87,77.54,48.46,47.85,6/30/1960
1960,7,1,0,0,0,0,0,82.16,81.2,48.9,48.46,7/1/1960
1960,7,2,0,0,0,0,0,83.91,82.51,48.26,47.55,7/2/1960
1960,7,3,0,0,0,0,0,86.18,85.1,51.17,50.28,7/3/1960
1960,7,4,0,0,0,0,0,79.16,76.84,48.67,48.56,7/4/1960
1960,7,5,0,0,0,0,0,74.72,73.4,51.98,51.94,7/5/1960
1960,7,6,0,0,0,0,0,77.61,76.52,53.7,54.18,7/6/1960
1960,7,7,0,0,0,0,0,80.31,78.21,55.3,57.45,7/7/1960
1960,7,8,0,0,0,0,0,80.58,78.85,52.41,52.14,7/8/1960
1960,7,9,0,0,0,0,0,75.65,77.14,50.32,50.46,7/9/1960
1960,7,10,0,0,0,0,0,73.23,72.53,49.39,49.32,7/10/1960
1960,7,11,0,0,0,0,0,79.36,78.37,46.49,46.27,7/11/1960
1960,7,12,0,0,0,0,0,81.67,80.97,45.24,44.65,7/12/1960
1960,7,13,0,0,0,0,0,88.48,86.6,46.86,45.47,7/13/1960
1960,7,14,0,0,0,0,0,87.37,86.6,49.39,48.43,7/14/1960
1960,7,15,0,0,0,0,0,89.19,88.06,48.22,47.49,7/15/1960
1960,7,16,0,0,0,0,0,95.8,94.73,48.54,47.64,7/16/1960
1960,7,17,0,0,0,0,0,94.31,93.07,49.46,47.95,7/17/1960
1960,7,18,0,0,0,0,0,95.71,93.61,48.48,47.23,7/18/1960
1960,7,19,0,0,0,0,0,98.72,97.6,52.55,51.3,7/19/1960
1960,7,20,0,0,0,0,0,99.98,98.94,52.25,50.93,7/20/1960
1960,7,21,0,0,0,0,0,95.81,94.49,52.38,51.36,7/21/1960
1960,7,22,0,0,0,0,0,91.43,90.42,50.62,49.81,7/22/1960
1960,7,23,0,0,0,0,0,91.76,90.42,49.89,49.14,7/23/1960
1960,7,24,0,0,0,0,0,94.42,93.15,49.69,48.23,7/24/1960
1960,7,25,0,0,0,0,0,91.86,91.8,52.95,51.68,7/25/1960
1960,7,26,0,0,0,0,0,88,87.76,50.81,50.07,7/26/1960
1960,7,27,0,0,0,0,0,86.63,84.63,50.47,49.96,7/27/1960
1960,7,28,0,0,0,0,0,82.28,80.96,50.57,49.84,7/28/1960
1960,7,29,0,0,0,0,0,79.03,78.79,52.02,51.56,7/29/1960
1960,7,30,0,0,0,0,0,78.45,77.39,52.06,51.38,7/30/1960
1960,7,31,0,0,0,0,0,78.01,78.21,51.47,50.84,7/31/1960
1960,8,1,0,0,0,0,0,82.41,81.91,48.84,48.01,8/1/1960
1960,8,2,0,0,0,0,0,81.72,82.33,49.55,49.64,8/2/1960
1960,8,3,0,0,0,0,0,82.96,81.61,49.49,49.11,8/3/1960
1960,8,4,0,0,0,0,0,84.27,84.12,50.14,49.81,8/4/1960
1960,8,5,0,0,0,0,0,85.59,84.57,47.52,46.55,8/5/1960
1960,8,6,0,0,0,0,0,88.17,87.38,47.34,46.31,8/6/1960
1960,8,7,0,0,0,0,0,83.1,82.3,47.4,46.27,8/7/1960
1960,8,8,0,0,0,0,0,78.24,76.75,46.68,48.51,8/8/1960
1960,8,9,0,0,0,0,0,78.02,77.7,50.16,50.22,8/9/1960
1960,8,10,0,0,0,0,0,83.56,82.07,50.09,49.96,8/10/1960
1960,8,11,0,0,0,0,0,88.87,88.29,47.28,46.39,8/11/1960
1960,8,12,0,0,0,0,0,89.17,88.29,50.9,50.29,8/12/1960
1960,8,13,0,0,0,0,0,82.36,81.75,50.96,51.14,8/13/1960
1960,8,14,0,0,0,0,0,78.88,78.1,50.18,50.27,8/14/1960
1960,8,15,0,0,0,0,0,84.21,83.42,47.92,47.29,8/15/1960
1960,8,16,0,0,0,0,0,94.64,93.96,52.37,51.32,8/16/1960
1960,8,17,0,0,0,0,0,94.92,94.75,52.17,51.21,8/17/1960
1960,8,18,0,0,0,0,0,91.42,91.08,50.05,49.63,8/18/1960
1960,8,19,0,0,0,0,0,91.16,89.55,48.67,47.61,8/19/1960
1960,8,20,0,0,0,0,0,84.72,83.99,49.37,48.79,8/20/1960
1960,8,21,0,0,0,0,0,81.88,81.31,45.95,44.79,8/21/1960
1960,8,22,0,0,0,0,0,80.33,81.91,48.43,46.55,8/22/1960
1960,8,23,0,0,0,0,0,82.73,82.92,50.58,47.73,8/23/1960
1960,8,24,0,0,0,0,0,82.08,82.18,47.36,46.45,8/24/1960
1960,8,25,0,0,0,0,0,84.94,83.76,48.19,47.45,8/25/1960
1960,8,26,0,0,0,0,0,84.31,84.93,44.39,44.35,8/26/1960
1960,8,27,0,0,0,0,0,80.15,79.7,45.91,43.75,8/27/1960
1960,8,28,0,0,0,0,0,83.42,82.37,45.06,44.19,8/28/1960
1960,8,29,0,0,0,0,0,80.37,79.58,47.7,47.09,8/29/1960
1960,8,30,0,0,0,0,0,76.94,76.14,48.88,48.74,8/30/1960
1960,8,31,0,0,0,0,0,80.83,81.01,48.91,48.74,8/31/1960
1960,9,1,0,0,0,0,0,76.85,76.4,49.16,48.93,9/1/1960
1960,9,2,0,0,0,0,0,78.17,76.63,50.33,50.35,9/2/1960
1960,9,3,0,0,0,0,0,74.44,73.53,47.19,47.67,9/3/1960
1960,9,4,0,0,0,0,0,80.88,79.46,45.2,43.96,9/4/1960
1960,9,5,0,0,0,0,0,87.81,86.81,47.18,46.26,9/5/1960
1960,9,6,0,0,0,0,0,87.36,86.87,47.1,46.17,9/6/1960
1960,9,7,0,0,0,0,0,85.3,84.35,44.85,43.57,9/7/1960
1960,9,8,0,0,0,0,0,85.79,84.71,44.42,43.23,9/8/1960
1960,9,9,0,0,0,0,0,89.64,88.51,53.15,52.58,9/9/1960
1960,9,10,0,0,0,0,0,94.84,94.05,52.23,51.5,9/10/1960
1960,9,11,0,0,0,0,0,94.53,93.56,55.4,54.91,9/11/1960
1960,9,12,0,0,0,0,0,90.44,90.66,45.39,44.49,9/12/1960
1960,9,13,0,0,0,0,0,86.86,85.88,42.97,42.38,9/13/1960
1960,9,14,0,0,0,0,0,78.88,78.19,43.66,42.96,9/14/1960
1960,9,15,0,0,0,0,0,69.57,68.95,50.79,50.4,9/15/1960
1960,9,16,0,0,0,0,0,72.19,70.32,49.69,49.59,9/16/1960
1960,9,17,0,0,0,0,0,78.09,75.56,46.3,46.24,9/17/1960
1960,9,18,0,0,0,0,0,82.64,80.67,46.27,46.71,9/18/1960
1960,9,19,0,0,0,0,0,77.3,76.71,43.41,42.81,9/19/1960
1960,9,20,0,0,0,0,0,78.9,77.15,43.66,42.36,9/20/1960
1960,9,21,0,0,0,0,0,78.45,76.15,42.99,40.73,9/21/1960
1960,9,22,0,0,0,0,0,79.41,77.96,45.13,44.68,9/22/1960
1960,9,23,0,0,0,0,0,86.7,85.64,42.72,42.85,9/23/1960
1960,9,24,0,0,0,0,0,94,93.52,45.45,45.19,9/24/1960
1960,9,25,0,0,0,0,0,97.35,97.25,50.16,48.78,9/25/1960
1960,9,26,0,0,0,0,0,91.06,92.63,50.36,49.72,9/26/1960
1960,9,27,0,0,0,0,0,76.86,76.08,52.9,53.18,9/27/1960
1960,9,28,0,0,0,0,0,73.14,71.29,48.29,48.06,9/28/1960
1960,9,29,0,0,0,0,0,68.59,67.33,46.93,48.54,9/29/1960
1960,9,30,0,0,0,0,0,64.52,62.63,51.39,51.59,9/30/1960
1960,10,1,0,0,0,0,0,67.58,65.74,51.33,51.82,10/1/1960
1960,10,2,0,0,0,0,0,72.4,70.72,52.06,52.84,10/2/1960
1960,10,3,0,0,0,0,0,71.68,70.16,50.07,49.84,10/3/1960
1960,10,4,0,0,0,0,0,74.52,73.4,49.86,50.55,10/4/1960
1960,10,5,0,0,0,0.242,0.3,69.11,67.99,49.47,48.77,10/5/1960
1960,10,6,0,0,0,0.541,0.321,69.45,69.07,54.46,52.17,10/6/1960
1960,10,7,0,0,0,0.041,0.021,68.28,69.15,48.63,48.98,10/7/1960
1960,10,8,0,0,0,0,0,70.56,70.95,46.53,45.25,10/8/1960
1960,10,9,0,0,0,0,0,70.5,70.52,47.46,47.4,10/9/1960
1960,10,10,0,0,0,0,0,69.32,69.04,44.69,44.2,10/10/1960
1960,10,11,0,0,0,0,0,68.14,66.99,39.74,39.65,10/11/1960
1960,10,12,0,0,0,0,0,69.77,69.32,40.42,41.2,10/12/1960
1960,10,13,0,0,0,0,0,70.71,70.08,40.55,40.08,10/13/1960
1960,10,14,0,0,0,0,0,77.87,77.04,39.61,38.72,10/14/1960
1960,10,15,0,0,0,0,0,84.21,84.35,49.16,48.91,10/15/1960
1960,10,16,0,0,0,0,0,86.93,87.01,50.07,52.4,10/16/1960
1960,10,17,0,0,0,0,0,80.22,79.65,40.58,40.93,10/17/1960
1960,10,18,0,0,0,0,0,73.13,71.88,45.14,44.48,10/18/1960
1960,10,19,0,0,0,0,0,70.63,69.84,44.18,44.23,10/19/1960
1960,10,20,0,0,0,0,0,75.82,75.05,42.03,41.64,10/20/1960
1960,10,21,0,0,0,0,0,74.86,73.68,42.91,42.12,10/21/1960
1960,10,22,0,0,0,0,0,80.19,79.32,40.16,39.42,10/22/1960
1960,10,23,0,0,0,0.019,0.054,69.23,69.52,43.71,45.29,10/23/1960
1960,10,24,0,0,0,0.019,0.024,69.45,68.31,51.63,52.63,10/24/1960
1960,10,25,0,0,0,0,0,70.32,69.5,46.19,47.15,10/25/1960
1960,10,26,0,0,0,0.018,0.013,71.19,71.63,45.4,47.31,10/26/1960
1960,10,27,0,0,0,0,0,73.33,73.71,44.33,41.25,10/27/1960
1960,10,28,0,0,0,0,0,77.75,78.8,47.36,44.09,10/28/1960
1960,10,29,0,0,0,0,0,82.94,82.52,47.17,45.67,10/29/1960
1960,10,30,0,0,0,0,0,82.96,82.73,42.48,41.36,10/30/1960
1960,10,31,0,0,0,0,0,81.16,80.41,43.04,40.93,10/31/1960
1960,11,1,0,0,0,0,0,82.84,81.43,43.38,43.28,11/1/1960
1960,11,2,0,0,0,0,0,76.45,76.79,46.61,46.24,11/2/1960
1960,11,3,0,0,0,0.034,0.042,66.17,66.99,39.1,37.73,11/3/1960
1960,11,4,0,0,0,0.064,0.027,68.08,66.96,46.31,45.51,11/4/1960
1960,11,5,0,0,0,0.029,0.023,63.63,62.4,41.21,40.43,11/5/1960
1960,11,6,0,0,0,0.21,0.2,60.14,60.09,44.74,44.49,11/6/1960
1960,11,7,0,0,0,0.029,0.01,63.9,63.72,48.26,48.52,11/7/1960
1960,11,8,0,0,0,0,0,66.77,66.28,37.8,37.61,11/8/1960
1960,11,9,0,0,0,0,0,67.02,65.94,36.59,36.5,11/9/1960
1960,11,10,0,0,0,0,0,67.56,66.77,37.45,37.44,11/10/1960
1960,11,11,0,0,0,0.235,0.334,60.93,62.04,44.5,44,11/11/1960
1960,11,12,0,0,0,0.557,0.537,57.64,57.02,42.93,42.76,11/12/1960
1960,11,13,0,0,0,0.748,0.528,58.18,58.1,44.06,44.24,11/13/1960
1960,11,14,0,0,0,0.269,0.261,56.29,56.5,38.65,38.64,11/14/1960
1960,11,15,0,0,0,0.048,0.032,58.48,58.22,39.29,39.22,11/15/1960
1960,11,16,0,0,0,0,0,63.77,63.28,39.88,40,11/16/1960
1960,11,17,0,0,0,0.052,0.1,58.85,59.21,42.57,42.09,11/17/1960
1960,11,18,0,0,0,0.188,0.122,62.11,61.47,45.91,45.56,11/18/1960
1960,11,19,0,0,0,0,0,62.88,63.28,36.44,35.35,11/19/1960
1960,11,20,0,0,0,0,0,63.96,63.68,33.91,34.26,11/20/1960
1960,11,21,0,0,0,0.02,0.012,63.65,63.29,39.96,40.71,11/21/1960
1960,11,22,0,0,0,0,0,58.8,58.95,35.46,35.16,11/22/1960
1960,11,23,0,0,0,0,0,57.27,57.39,33.26,32.94,11/23/1960
1960,11,24,0,0,0,0.245,0.18,56.66,56.95,42.26,44.66,11/24/1960
1960,11,25,0,0,0,0.956,0.937,55.53,56.03,45.72,46.87,11/25/1960
1960,11,26,0,0,0,0.817,0.526,57.43,55.81,43.01,43.45,11/26/1960
1960,11,27,0,0,0,0.024,0.013,55.45,54.94,30.54,31.09,11/27/1960
1960,11,28,0,0,0,0,0,53.26,53.56,33.76,34.75,11/28/1960
1960,11,29,0,0,0,0.144,0.145,52.29,52.27,36.29,36.69,11/29/1960
1960,11,30,0,0,0,0.652,0.428,57.06,57.23,43.63,43.63,11/30/1960
1960,12,1,0,0,0,2.623,2.094,57.78,58.72,49.72,50.48,12/1/1960
1960,12,2,0,0,0,0.432,0.328,56.69,56.48,44.81,45.1,12/2/1960
1960,12,3,0,0,0,0.053,0.033,58.01,58.27,36.08,35.55,12/3/1960
1960,12,4,0,0,0,0,0,56.28,56.71,35.32,35.2,12/4/1960
1960,12,5,0,0,0,0,0,59.8,59.3,33.24,32.88,12/5/1960
1960,12,6,0,0,0,0,0,59.46,59.46,37.74,38.94,12/6/1960
1960,12,7,0,0,0,0,0,63.54,62.96,30.59,29.17,12/7/1960
1960,12,8,0,0,0,0,0,58.31,58.71,28.49,27.65,12/8/1960
1960,12,9,0,0,0,0,0,54.81,53.98,29.88,29.3,12/9/1960
1960,12,10,0,0,0,0.257,0.346,50.57,51.15,35.55,35.57,12/10/1960
1960,12,11,0,0,0,0.142,0.092,55.36,53.83,39.07,40.5,12/11/1960
1960,12,12,0,0,0,0,0,57.41,56.45,35.87,36.86,12/12/1960
1960,12,13,0,0,0,0,0,52.02,52.61,37.5,36.99,12/13/1960
1960,12,14,0,0,0,0.029,0.041,54.14,53.19,38.56,37.99,12/14/1960
1960,12,15,0,0,0,0.413,0.263,54.52,55.1,42.74,42.24,12/15/1960
1960,12,16,0,0,0,0.902,0.717,54.78,55.54,48.4,48.85,12/16/1960
1960,12,17,0,0,0,0.294,0.126,57.95,58.21,50.3,51.04,12/17/1960
1960,12,18,0,0,0,0.069,0.089,56.74,57.19,49.6,50.28,12/18/1960
1960,12,19,0,0,0,0.053,0.028,62.26,61.42,46.05,46.02,12/19/1960
1960,12,20,0,0,0,0,0,60.36,60.36,37.92,38.27,12/20/1960
1960,12,21,0,0,0,0,0,53.45,52.93,39.51,39.24,12/21/1960
1960,12,22,0,0,0,0,0,53.11,52.69,39.9,41.35,12/22/1960
1960,12,23,0,0,0,0,0,52.4,52.68,37.18,37.15,12/23/1960
1960,12,24,0,0,0,0,0,47.54,48,37.29,37.62,12/24/1960
1960,12,25,0,0,0,0,0,45.98,45.54,37.7,38.44,12/25/1960
1960,12,26,0,0,0,0,0,45.99,45.33,38.45,39.14,12/26/1960
1960,12,27,0,0,0,0,0,58.64,56.29,34.12,35.03,12/27/1960
1960,12,28,0,0,0,0,0,64.77,63.89,37.61,40.3,12/28/1960
1960,12,29,0,0,0,0,0,60.61,60.76,29.87,29.57,12/29/1960
1960,12,30,0,0,0,0,0,54.27,51.01,28.85,28.19,12/30/1960
1960,12,31,0,0,0,0,0,49.48,49.03,29.13,29.36,12/31/1960
1961,1,1,0,0,0,0,0,52.88,51.04,27.17,26.73,1/1/1961
1961,1,2,0,0,0,0,0,54.19,53.32,25.48,25.04,1/2/1961
1961,1,3,0,0,0,0,0,45.65,45.15,25.65,25.77,1/3/1961
1961,1,4,0,0,0,0,0,42.53,42.27,27.47,27.77,1/4/1961
1961,1,5,0,0,0,0,0,40.41,40.32,26.43,26.9,1/5/1961
1961,1,6,0,0,0,0,0,43.23,42.66,29,28.49,1/6/1961
1961,1,7,0,0,0,0.053,0.061,45.09,46.12,30.1,30.07,1/7/1961
1961,1,8,0,0,0,0.12,0.092,49.36,48.92,38.91,38.38,1/8/1961
1961,1,9,0,0,0,0.06,0.036,56.99,56.07,44.7,44.59,1/9/1961
1961,1,10,0,0,0,0,0,58.55,58.65,38.98,40.39,1/10/1961
1961,1,11,0,0,0,0,0,52.45,52.93,35.6,36.05,1/11/1961
1961,1,12,0,0,0,0,0,55.57,54.62,37.1,38.67,1/12/1961
1961,1,13,0,0,0,0,0,51.33,51.18,34.92,34.41,1/13/1961
1961,1,14,0,0,0,0,0,48.15,47.86,38.82,38.92,1/14/1961
1961,1,15,0,0,0,0.016,0,47.13,46.87,40.41,40.86,1/15/1961
1961,1,16,0,0,0,0,0,47.91,45.63,39,39.38,1/16/1961
1961,1,17,0,0,0,0,0,51.01,50.19,36.63,36.64,1/17/1961
1961,1,18,0,0,0,0,0,51.65,51.13,34.08,34.44,1/18/1961
1961,1,19,0,0,0,0,0,52.18,51.89,31.88,31.25,1/19/1961
1961,1,20,0,0,0,0,0,51.98,51.55,29.67,29.57,1/20/1961
1961,1,21,0,0,0,0,0,56.1,55.53,28.1,27.69,1/21/1961
1961,1,22,0,0,0,0.019,0.045,55.44,55.57,37.07,36.43,1/22/1961
1961,1,23,0,0,0,0.355,0.438,56.92,56.45,45.33,45.48,1/23/1961
1961,1,24,0,0,0,0.032,0.016,60.18,59.54,41.98,43.51,1/24/1961
1961,1,25,0,0,0,0.468,0.755,55.69,55.95,43.47,44.58,1/25/1961
1961,1,26,0,0,0,1.147,0.929,57.38,56.94,49.19,49.82,1/26/1961
1961,1,27,0,0,0,0.094,0.07,56.82,56.91,42.59,42.26,1/27/1961
1961,1,28,0,0,0,0.021,0.035,57.31,56.78,43.18,42.84,1/28/1961
1961,1,29,0,0,0,1.363,1.382,53.53,54.16,47.16,47.43,1/29/1961
1961,1,30,0,0,0,0.937,0.624,54.87,55.1,49.55,50.09,1/30/1961
1961,1,31,0,0,0,1.558,1.465,61.32,60.57,52.13,52.86,1/31/1961
1961,2,1,0,0,0,0.084,0.083,61.63,61.73,50.65,51.14,2/1/1961
1961,2,2,0,0,0,0.414,0.444,61.4,62.25,52.8,52.3,2/2/1961
1961,2,3,0,0,0,0.035,0.026,64.68,63.85,43.29,44.29,2/3/1961
1961,2,4,0,0,0,0,0,69.27,68.69,40.75,39.7,2/4/1961
1961,2,5,0,0,0,0,0,66.95,66.3,39.89,39.62,2/5/1961
1961,2,6,0,0,0,0.036,0.039,64.69,65.93,44.91,44.4,2/6/1961
1961,2,7,0,0,0,0.018,0,58.13,58.45,36.02,35.95,2/7/1961
1961,2,8,0,0,0,0.202,0.526,54.02,54.23,42.53,42.82,2/8/1961
1961,2,9,0,0,0,1.219,1.283,57.14,56.94,49.18,49.94,2/9/1961
1961,2,10,0,0,0,0.229,0.14,57.21,57.95,50.49,50.96,2/10/1961
1961,2,11,0,0,0,1.013,0.943,56.79,57.53,46.43,47.29,2/11/1961
1961,2,12,0,0,0,0.074,0.05,56.1,56.5,34.14,34.06,2/12/1961
1961,2,13,0,0,0,0.221,0.257,55.59,56.23,38.67,38.83,2/13/1961
1961,2,14,0,0,0,0.146,0.08,55.06,55.18,44.23,43.99,2/14/1961
1961,2,15,0,0,0,0.302,0.267,58.72,58.78,46.34,46.92,2/15/1961
1961,2,16,0,0,0,0.03,0.022,58.2,60.99,37.83,36.47,2/16/1961
1961,2,17,0,0,0,0,0,58.77,59.6,34.77,33.5,2/17/1961
1961,2,18,0,0,0,0,0,61.97,61.15,34.94,33.26,2/18/1961
1961,2,19,0,0,0,0,0,65.85,65.32,32.94,32.71,2/19/1961
1961,2,20,0,0,0,0,0,72.03,69.86,36.64,36.39,2/20/1961
1961,2,21,0,0,0,0,0,72.49,71.94,38.34,38.15,2/21/1961
1961,2,22,0,0,0,0,0,66.59,67.05,41.77,39.93,2/22/1961
1961,2,23,0,0,0,0,0,66.03,65.76,35.87,35.63,2/23/1961
1961,2,24,0,0,0,0,0,62.34,62.37,36.76,36.28,2/24/1961
1961,2,25,0,0,0,0,0,62.22,62.09,40.08,39.63,2/25/1961
1961,2,26,0,0,0,0,0,63.61,63.47,33.16,33.88,2/26/1961
1961,2,27,0,0,0,0,0,65.18,65.69,36.68,35.5,2/27/1961
1961,2,28,0,0,0,0,0,70.78,70.27,38.61,36.61,2/28/1961
1961,3,1,0,0,0,0,0,70.3,70.61,38.51,37.97,3/1/1961
1961,3,2,0,0,0,0,0,65.27,65.95,44.77,43.9,3/2/1961
1961,3,3,0,0,0,0,0,60.4,61.54,37.35,35.32,3/3/1961
1961,3,4,0,0,0,0.029,0.043,60.47,60.02,39.44,39.3,3/4/1961
1961,3,5,0,0,0,0.223,0.321,58.44,58.39,40.58,40.17,3/5/1961
1961,3,6,0,0,0,0.265,0.211,57.61,58.34,37.75,37.71,3/6/1961
1961,3,7,0,0,0,0,0,59.61,58.84,32.29,31.6,3/7/1961
1961,3,8,0,0,0,0.472,0.611,56,55.87,37.24,36.2,3/8/1961
1961,3,9,0,0,0,0.434,0.313,57.87,57.31,33.98,33.52,3/9/1961
1961,3,10,0,0,0,0.085,0.077,60.35,59.97,38.69,38.11,3/10/1961
1961,3,11,0,0,0,0.095,0.11,61.93,60.9,43.3,43.37,3/11/1961
1961,3,12,0,0,0,0,0,61.23,61.21,41.83,40.98,3/12/1961
1961,3,13,0,0,0,0,0,63.7,63.29,44.91,44.5,3/13/1961
1961,3,14,0,0,0,0.504,0.714,60.11,59.35,47.5,47.35,3/14/1961
1961,3,15,0,0,0,1.048,0.711,58.27,58.33,42.41,42.63,3/15/1961
1961,3,16,0,0,0,0.251,0.333,55.63,56.34,37.35,37.27,3/16/1961
1961,3,17,0,0,0,0.758,0.664,58.25,58.07,38.3,39.5,3/17/1961
1961,3,18,0,0,0,0.024,0.019,63.68,61.58,36.56,35.14,3/18/1961
1961,3,19,0,0,0,0.161,0.233,59.22,59.46,39.06,38.55,3/19/1961
1961,3,20,0,0,0,0.093,0.069,60.67,59.16,34.93,34.33,3/20/1961
1961,3,21,0,0,0,0.023,0,65.63,64.79,35.64,34.65,3/21/1961
1961,3,22,0,0,0,0.083,0.139,61,60.13,38.51,37.49,3/22/1961
1961,3,23,0,0,0,0.071,0.067,62.5,61.72,43.6,42.77,3/23/1961
1961,3,24,0,0,0,0.214,0.387,59.78,59.67,45.16,45.3,3/24/1961
1961,3,25,0,0,0,0.114,0.092,58.05,58.57,37.32,35.83,3/25/1961
1961,3,26,0,0,0,0.487,0.66,60.1,59.73,44.22,43.51,3/26/1961
1961,3,27,0,0,0,0.193,0.269,61.55,60.98,45.71,45.93,3/27/1961
1961,3,28,0,0,0,0.034,0.032,68.76,67.96,42.7,42.1,3/28/1961
1961,3,29,0,0,0,0.012,0,75.46,74.57,40.03,38.4,3/29/1961
1961,3,30,0,0,0,0,0,72.71,72.52,39.02,37.95,3/30/1961
1961,3,31,0,0,0,0,0,72,71.25,41.73,41,3/31/1961
1961,4,1,0,0,0,0,0,72.69,72.81,42.6,41.84,4/1/1961
1961,4,2,0,0,0,0,0,80.01,81.36,47.17,46.38,4/2/1961
1961,4,3,0,0,0,0,0,83.54,84.62,50.22,49.88,4/3/1961
1961,4,4,0,0,0,0,0,80.89,82.2,52.34,50.84,4/4/1961
1961,4,5,0,0,0,0,0,80.13,81.04,49.86,49.11,4/5/1961
1961,4,6,0,0,0,0,0,70.9,71.87,42.09,42.54,4/6/1961
1961,4,7,0,0,0,0,0,72.49,72.66,41.2,40.64,4/7/1961
1961,4,8,0,0,0,0,0,76.87,78.3,41.25,39.81,4/8/1961
1961,4,9,0,0,0,0,0,72.01,73.62,41.31,40.42,4/9/1961
1961,4,10,0,0,0,0,0,77.05,77.89,42.12,39.59,4/10/1961
1961,4,11,0,0,0,0,0,75.96,76.92,42.82,41.92,4/11/1961
1961,4,12,0,0,0,0.06,0.076,64.89,67.48,47.55,47.34,4/12/1961
1961,4,13,0,0,0,0.022,0.014,65.47,66.11,38.91,36.23,4/13/1961
1961,4,14,0,0,0,0,0,75.64,75.49,41.53,39.33,4/14/1961
1961,4,15,0,0,0,0,0,79.71,79.97,42.09,41.84,4/15/1961
1961,4,16,0,0,0,0,0,76.17,76.55,43.63,42.83,4/16/1961
1961,4,17,0,0,0,0,0,70.4,71.29,41.77,41.14,4/17/1961
1961,4,18,0,0,0,0,0,61.52,63.18,40.88,39.47,4/18/1961
1961,4,19,0,0,0,0,0,60.6,62.03,35.63,34.29,4/19/1961
1961,4,20,0,0,0,0,0,59.36,60.76,34.22,33.18,4/20/1961
1961,4,21,0,0,0,0.304,0.311,55.33,58.22,39.9,39.39,4/21/1961
1961,4,22,0,0,0,0.584,0.493,52.25,55.99,35.39,35.1,4/22/1961
1961,4,23,0,0,0,0.313,0.162,57.82,60.04,38.24,37.91,4/23/1961
1961,4,24,0,0,0,0.063,0.025,62.42,63.8,34.88,34.43,4/24/1961
1961,4,25,0,0,0,0,0,66.95,67.77,37.45,37.1,4/25/1961
1961,4,26,0,0,0,0,0,65.57,66.33,36.19,35.43,4/26/1961
1961,4,27,0,0,0,0,0,68.74,69.37,37.6,37.21,4/27/1961
1961,4,28,0,0,0,0,0,73.33,73.98,40.19,40.5,4/28/1961
1961,4,29,0,0,0,0.102,0.053,67.08,67.66,49.61,49.1,4/29/1961
1961,4,30,0,0,0,0.026,0.013,66.58,67.55,45.13,43.97,4/30/1961
1961,5,1,0,0,0,0.076,0.097,68.41,67.29,45.48,45.15,5/1/1961
1961,5,2,0,0,0,0.037,0.02,72.54,72.38,42.66,40.17,5/2/1961
1961,5,3,0,0,0,0,0,71.37,72.96,41.95,40.23,5/3/1961
1961,5,4,0,0,0,0,0,70.11,71.37,41.5,40.7,5/4/1961
1961,5,5,0,0,0,0.012,0.026,68.09,68.8,43.69,42.85,5/5/1961
1961,5,6,0,0,0,0.048,0.067,61.49,61.28,46.82,47.07,5/6/1961
1961,5,7,0,0,0,0,0,66.99,65.73,36.14,35.72,5/7/1961
1961,5,8,0,0,0,0,0,71.09,70.08,39.01,38.48,5/8/1961
1961,5,9,0,0,0,0.059,0.073,65.29,65.71,41.95,41.56,5/9/1961
1961,5,10,0,0,0,0.07,0.045,64.3,63.56,45.98,45.97,5/10/1961
1961,5,11,0,0,0,0.109,0.11,64.13,63.78,44.89,45.52,5/11/1961
