"APPLICATION_NUMBER","WATER_RIGHT_ID","YEAR","MONTH","AMOUNT","DIVERSION_TYPE","ASSIGNED_PRIORITY_DATE"
"A016457",5005,2017,3,0,"STORAGE","19550711"
"A016457",5005,2017,3,0.115421,"DIRECT","19550711"
"A016457",5005,2017,4,0,"DIRECT","19550711"
"A016457",5005,2017,4,0,"STORAGE","19550711"
"A016457",5005,2017,5,0,"DIRECT","19550711"
"A016457",5005,2017,5,0,"STORAGE","19550711"
"A016457",5005,2017,6,0,"DIRECT","19550711"
"A016457",5005,2017,6,0,"STORAGE","19550711"
"A016457",5005,2017,7,0,"STORAGE","19550711"
"A016457",5005,2017,7,0,"DIRECT","19550711"
"A016457",5005,2017,8,0,"STORAGE","19550711"
"A016457",5005,2017,8,0,"DIRECT","19550711"
"A016457",5005,2017,9,0,"STORAGE","19550711"
"A016457",5005,2017,9,0,"DIRECT","19550711"
"A016457",5005,2017,10,0,"STORAGE","19550711"
"A016457",5005,2017,10,1.72229,"DIRECT","19550711"
"A016457",5005,2017,11,0,"STORAGE","19550711"
"A016457",5005,2017,11,0,"DIRECT","19550711"
"A016457",5005,2017,12,0,"DIRECT","19550711"
"A016457",5005,2017,12,0,"STORAGE","19550711"
"A016457",5005,2018,1,0,"DIRECT","19550711"
"A016457",5005,2018,1,0,"STORAGE","19550711"
"A016457",5005,2018,2,0.91,"DIRECT","19550711"
"A016457",5005,2018,2,0,"STORAGE","19550711"
"A016457",5005,2018,3,0,"STORAGE","19550711"
"A016457",5005,2018,3,1.4,"DIRECT","19550711"
"A016457",5005,2018,4,0,"DIRECT","19550711"
"A016457",5005,2018,4,0,"STORAGE","19550711"
"A016457",5005,2018,5,0,"STORAGE","19550711"
"A016457",5005,2018,5,0,"DIRECT","19550711"
"A016457",5005,2018,6,0,"STORAGE","19550711"
"A016457",5005,2018,6,0,"DIRECT","19550711"
"A016457",5005,2018,7,0,"DIRECT","19550711"
"A016457",5005,2018,7,0,"STORAGE","19550711"
"A016457",5005,2018,8,0,"DIRECT","19550711"
"A016457",5005,2018,8,0,"STORAGE","19550711"
"A016457",5005,2018,9,0,"DIRECT","19550711"
"A016457",5005,2018,9,0,"STORAGE","19550711"
"A016457",5005,2018,10,1.28,"DIRECT","19550711"
"A016457",5005,2018,10,0,"STORAGE","19550711"
"A016457",5005,2018,11,1.04,"DIRECT","19550711"
"A016457",5005,2018,11,0,"STORAGE","19550711"
"A016457",5005,2018,12,0,"STORAGE","19550711"
"A016457",5005,2018,12,0,"DIRECT","19550711"
"A016457",5005,2019,1,0,"DIRECT","19550711"
"A016457",5005,2019,1,0,"STORAGE","19550711"
"A016457",5005,2019,2,0.01,"DIRECT","19550711"
"A016457",5005,2019,2,0,"STORAGE","19550711"
"A016457",5005,2019,3,0,"DIRECT","19550711"
"A016457",5005,2019,3,0,"STORAGE","19550711"
"A016457",5005,2019,4,0,"STORAGE","19550711"
"A016457",5005,2019,4,0,"DIRECT","19550711"
"A016457",5005,2019,5,0,"STORAGE","19550711"
"A016457",5005,2019,5,0,"DIRECT","19550711"
"A016457",5005,2019,6,0,"STORAGE","19550711"
"A016457",5005,2019,6,0,"DIRECT","19550711"
"A016457",5005,2019,7,0,"DIRECT","19550711"
"A016457",5005,2019,7,0,"STORAGE","19550711"
"A016457",5005,2019,8,0,"DIRECT","19550711"
"A016457",5005,2019,8,0,"STORAGE","19550711"
"A016457",5005,2019,9,0,"STORAGE","19550711"
"A016457",5005,2019,9,0,"DIRECT","19550711"
"A016457",5005,2019,10,2.69,"DIRECT","19550711"
"A016457",5005,2019,10,0,"STORAGE","19550711"
"A016457",5005,2019,11,0,"STORAGE","19550711"
"A016457",5005,2019,11,0,"DIRECT","19550711"
"A016457",5005,2019,12,0,"DIRECT","19550711"
"A016457",5005,2019,12,0,"STORAGE","19550711"
"A016457",5005,2020,1,0,"DIRECT","19550711"
"A016457",5005,2020,1,0,"STORAGE","19550711"
"A016457",5005,2020,2,0,"STORAGE","19550711"
"A016457",5005,2020,2,0.81,"DIRECT","19550711"
"A016457",5005,2020,3,0,"STORAGE","19550711"
"A016457",5005,2020,3,4.72,"DIRECT","19550711"
"A016457",5005,2020,4,0,"STORAGE","19550711"
"A016457",5005,2020,4,0.61,"DIRECT","19550711"
"A016457",5005,2020,5,0,"DIRECT","19550711"
"A016457",5005,2020,5,0,"STORAGE","19550711"
"A016457",5005,2020,6,0,"DIRECT","19550711"
"A016457",5005,2020,6,0,"STORAGE","19550711"
"A016457",5005,2020,7,0,"STORAGE","19550711"
"A016457",5005,2020,7,0,"DIRECT","19550711"
"A016457",5005,2020,8,0,"STORAGE","19550711"
"A016457",5005,2020,8,0,"DIRECT","19550711"
"A016457",5005,2020,9,0,"STORAGE","19550711"
"A016457",5005,2020,9,0,"DIRECT","19550711"
"A016457",5005,2020,10,0,"STORAGE","19550711"
"A016457",5005,2020,10,0,"DIRECT","19550711"
"A016457",5005,2020,11,0,"DIRECT","19550711"
"A016457",5005,2020,11,0,"STORAGE","19550711"
"A016457",5005,2020,12,0,"STORAGE","19550711"
"A016457",5005,2020,12,0,"DIRECT","19550711"
"A016457",5005,2021,1,0,"STORAGE","19550711"
"A016457",5005,2021,1,0,"DIRECT","19550711"
"A016457",5005,2021,2,0.23,"DIRECT","19550711"
"A016457",5005,2021,2,0,"STORAGE","19550711"
"A016457",5005,2021,3,3.23,"DIRECT","19550711"
"A016457",5005,2021,3,0,"STORAGE","19550711"
"A016457",5005,2021,4,0,"STORAGE","19550711"
"A016457",5005,2021,4,0,"DIRECT","19550711"
"A016457",5005,2021,5,0,"STORAGE","19550711"
"A016457",5005,2021,5,0,"DIRECT","19550711"
"A016457",5005,2021,6,0,"STORAGE","19550711"
"A016457",5005,2021,6,0,"DIRECT","19550711"
"A016457",5005,2021,7,0,"DIRECT","19550711"
"A016457",5005,2021,7,0,"STORAGE","19550711"
"A016457",5005,2021,8,0,"DIRECT","19550711"
"A016457",5005,2021,8,0,"STORAGE","19550711"
"A016457",5005,2021,9,0,"DIRECT","19550711"
"A016457",5005,2021,9,0,"STORAGE","19550711"
"A016457",5005,2021,10,0,"DIRECT","19550711"
"A016457",5005,2021,10,0,"STORAGE","19550711"
"A016457",5005,2021,11,0,"DIRECT","19550711"
"A016457",5005,2021,11,0,"STORAGE","19550711"
"A016457",5005,2021,12,0,"STORAGE","19550711"
"A016457",5005,2021,12,0,"DIRECT","19550711"
"A016457",5005,2022,1,0,"STORAGE","19550711"
"A016457",5005,2022,1,0,"DIRECT","19550711"
"A016457",5005,2022,2,0,"STORAGE","19550711"
"A016457",5005,2022,2,0,"DIRECT","19550711"
"A016457",5005,2022,3,0,"STORAGE","19550711"
"A016457",5005,2022,3,0,"DIRECT","19550711"
"A016457",5005,2022,4,0,"DIRECT","19550711"
"A016457",5005,2022,4,0,"STORAGE","19550711"
"A016457",5005,2022,5,0,"DIRECT","19550711"
"A016457",5005,2022,5,0,"STORAGE","19550711"
"A016457",5005,2022,6,0,"STORAGE","19550711"
"A016457",5005,2022,6,0,"DIRECT","19550711"
"A016457",5005,2022,7,0,"STORAGE","19550711"
"A016457",5005,2022,7,0,"DIRECT","19550711"
"A016457",5005,2022,8,0,"DIRECT","19550711"
"A016457",5005,2022,8,0,"STORAGE","19550711"
"A016457",5005,2022,9,0,"STORAGE","19550711"
"A016457",5005,2022,9,0,"DIRECT","19550711"
"A016457",5005,2022,10,0,"DIRECT","19550711"
"A016457",5005,2022,10,0,"STORAGE","19550711"
"A016457",5005,2022,11,0,"DIRECT","19550711"
"A016457",5005,2022,11,0,"STORAGE","19550711"
"A016457",5005,2022,12,0,"DIRECT","19550711"
"A016457",5005,2022,12,0,"STORAGE","19550711"
"A016557",5059,2017,1,0,"STORAGE","19550829"
"A016557",5059,2017,1,0,"DIRECT","19550829"
"A016557",5059,2017,2,0,"STORAGE","19550829"
"A016557",5059,2017,2,0,"DIRECT","19550829"
"A016557",5059,2017,3,0,"DIRECT","19550829"
"A016557",5059,2017,3,0,"STORAGE","19550829"
"A016557",5059,2017,4,52,"DIRECT","19550829"
"A016557",5059,2017,4,0,"STORAGE","19550829"
"A016557",5059,2017,5,52,"DIRECT","19550829"
"A016557",5059,2017,5,0,"STORAGE","19550829"
"A016557",5059,2017,6,0,"STORAGE","19550829"
"A016557",5059,2017,6,52,"DIRECT","19550829"
"A016557",5059,2017,7,0,"STORAGE","19550829"
"A016557",5059,2017,7,52,"DIRECT","19550829"
"A016557",5059,2017,8,52,"DIRECT","19550829"
"A016557",5059,2017,8,0,"STORAGE","19550829"
"A016557",5059,2017,9,0,"STORAGE","19550829"
"A016557",5059,2017,9,52,"DIRECT","19550829"
"A016557",5059,2017,10,0,"DIRECT","19550829"
"A016557",5059,2017,10,0,"STORAGE","19550829"
"A016557",5059,2017,11,0,"DIRECT","19550829"
"A016557",5059,2017,11,0,"STORAGE","19550829"
"A016557",5059,2017,12,0,"DIRECT","19550829"
"A016557",5059,2017,12,0,"STORAGE","19550829"
"A016557",5059,2018,1,0,"STORAGE","19550829"
"A016557",5059,2018,1,0,"DIRECT","19550829"
"A016557",5059,2018,2,0,"DIRECT","19550829"
"A016557",5059,2018,2,0,"STORAGE","19550829"
"A016557",5059,2018,3,0,"STORAGE","19550829"
"A016557",5059,2018,3,0,"DIRECT","19550829"
"A016557",5059,2018,4,52,"DIRECT","19550829"
"A016557",5059,2018,4,0,"STORAGE","19550829"
"A016557",5059,2018,5,0,"STORAGE","19550829"
"A016557",5059,2018,5,52,"DIRECT","19550829"
"A016557",5059,2018,6,0,"STORAGE","19550829"
"A016557",5059,2018,6,52,"DIRECT","19550829"
"A016557",5059,2018,7,0,"STORAGE","19550829"
"A016557",5059,2018,7,52,"DIRECT","19550829"
"A016557",5059,2018,8,52,"DIRECT","19550829"
"A016557",5059,2018,8,0,"STORAGE","19550829"
"A016557",5059,2018,9,52,"DIRECT","19550829"
"A016557",5059,2018,9,0,"STORAGE","19550829"
"A016557",5059,2018,10,0,"STORAGE","19550829"
"A016557",5059,2018,10,0,"DIRECT","19550829"
"A016557",5059,2018,11,0,"DIRECT","19550829"
"A016557",5059,2018,11,0,"STORAGE","19550829"
"A016557",5059,2018,12,0,"STORAGE","19550829"
"A016557",5059,2018,12,0,"DIRECT","19550829"
"A016557",5059,2019,1,0,"DIRECT","19550829"
"A016557",5059,2019,1,0,"STORAGE","19550829"
"A016557",5059,2019,2,0,"DIRECT","19550829"
"A016557",5059,2019,2,0,"STORAGE","19550829"
"A016557",5059,2019,3,0,"DIRECT","19550829"
"A016557",5059,2019,3,0,"STORAGE","19550829"
"A016557",5059,2019,4,52,"DIRECT","19550829"
"A016557",5059,2019,4,0,"STORAGE","19550829"
"A016557",5059,2019,5,52,"DIRECT","19550829"
"A016557",5059,2019,5,0,"STORAGE","19550829"
"A016557",5059,2019,6,52,"DIRECT","19550829"
"A016557",5059,2019,6,0,"STORAGE","19550829"
"A016557",5059,2019,7,0,"STORAGE","19550829"
"A016557",5059,2019,7,52,"DIRECT","19550829"
"A016557",5059,2019,8,0,"STORAGE","19550829"
"A016557",5059,2019,8,52,"DIRECT","19550829"
"A016557",5059,2019,9,52,"DIRECT","19550829"
"A016557",5059,2019,9,0,"STORAGE","19550829"
"A016557",5059,2019,10,0,"DIRECT","19550829"
"A016557",5059,2019,10,0,"STORAGE","19550829"
"A016557",5059,2019,11,0,"STORAGE","19550829"
"A016557",5059,2019,11,0,"DIRECT","19550829"
"A016557",5059,2019,12,0,"STORAGE","19550829"
"A016557",5059,2019,12,0,"DIRECT","19550829"
"A016557",5059,2020,1,0,"DIRECT","19550829"
"A016557",5059,2020,1,0,"STORAGE","19550829"
"A016557",5059,2020,2,0,"DIRECT","19550829"
"A016557",5059,2020,2,0,"STORAGE","19550829"
"A016557",5059,2020,3,0,"DIRECT","19550829"
"A016557",5059,2020,3,0,"STORAGE","19550829"
"A016557",5059,2020,4,52,"DIRECT","19550829"
"A016557",5059,2020,4,0,"STORAGE","19550829"
"A016557",5059,2020,5,0,"STORAGE","19550829"
"A016557",5059,2020,5,52,"DIRECT","19550829"
"A016557",5059,2020,6,0,"STORAGE","19550829"
"A016557",5059,2020,6,52,"DIRECT","19550829"
"A016557",5059,2020,7,52,"DIRECT","19550829"
"A016557",5059,2020,7,0,"STORAGE","19550829"
"A016557",5059,2020,8,0,"STORAGE","19550829"
"A016557",5059,2020,8,52,"DIRECT","19550829"
"A016557",5059,2020,9,52,"DIRECT","19550829"
"A016557",5059,2020,9,0,"STORAGE","19550829"
"A016557",5059,2020,10,0,"DIRECT","19550829"
"A016557",5059,2020,10,0,"STORAGE","19550829"
"A016557",5059,2020,11,0,"STORAGE","19550829"
"A016557",5059,2020,11,0,"DIRECT","19550829"
"A016557",5059,2020,12,0,"STORAGE","19550829"
"A016557",5059,2020,12,0,"DIRECT","19550829"
"A016557",5059,2021,1,0,"STORAGE","19550829"
"A016557",5059,2021,1,0,"DIRECT","19550829"
"A016557",5059,2021,2,0,"STORAGE","19550829"
"A016557",5059,2021,2,0,"DIRECT","19550829"
"A016557",5059,2021,3,0,"STORAGE","19550829"
"A016557",5059,2021,3,0,"DIRECT","19550829"
"A016557",5059,2021,4,0,"DIRECT","19550829"
"A016557",5059,2021,4,0,"STORAGE","19550829"
"A016557",5059,2021,5,18.23,"DIRECT","19550829"
"A016557",5059,2021,5,0,"STORAGE","19550829"
"A016557",5059,2021,6,23.57,"DIRECT","19550829"
"A016557",5059,2021,6,0,"STORAGE","19550829"
"A016557",5059,2021,7,28.76,"DIRECT","19550829"
"A016557",5059,2021,7,0,"STORAGE","19550829"
"A016557",5059,2021,8,0,"STORAGE","19550829"
"A016557",5059,2021,8,0,"DIRECT","19550829"
"A016557",5059,2021,9,0,"DIRECT","19550829"
"A016557",5059,2021,9,0,"STORAGE","19550829"
"A016557",5059,2021,10,0,"DIRECT","19550829"
"A016557",5059,2021,10,0,"STORAGE","19550829"
"A016557",5059,2021,11,0,"DIRECT","19550829"
"A016557",5059,2021,11,0,"STORAGE","19550829"
"A016557",5059,2021,12,0,"DIRECT","19550829"
"A016557",5059,2021,12,0,"STORAGE","19550829"
"A016557",5059,2022,1,0,"STORAGE","19550829"
"A016557",5059,2022,1,0,"DIRECT","19550829"
"A016557",5059,2022,2,0,"STORAGE","19550829"
"A016557",5059,2022,2,0,"DIRECT","19550829"
"A016557",5059,2022,3,0,"DIRECT","19550829"
"A016557",5059,2022,3,0,"STORAGE","19550829"
"A016557",5059,2022,4,0,"DIRECT","19550829"
"A016557",5059,2022,4,0,"STORAGE","19550829"
"A016557",5059,2022,5,0,"DIRECT","19550829"
"A016557",5059,2022,5,0,"STORAGE","19550829"
"A016557",5059,2022,6,0,"STORAGE","19550829"
"A016557",5059,2022,6,0,"DIRECT","19550829"
"A016557",5059,2022,7,0,"STORAGE","19550829"
"A016557",5059,2022,7,0,"DIRECT","19550829"
"A016557",5059,2022,8,0,"DIRECT","19550829"
"A016557",5059,2022,8,0,"STORAGE","19550829"
"A016557",5059,2022,9,0,"STORAGE","19550829"
"A016557",5059,2022,9,0,"DIRECT","19550829"
"A016557",5059,2022,10,0,"STORAGE","19550829"
"A016557",5059,2022,10,0,"DIRECT","19550829"
"A016557",5059,2022,11,0,"DIRECT","19550829"
"A016557",5059,2022,11,0,"STORAGE","19550829"
"A016557",5059,2022,12,0,"DIRECT","19550829"
"A016557",5059,2022,12,0,"STORAGE","19550829"
"A016671",5115,2017,1,0,"DIRECT","19551017"
"A016671",5115,2017,1,0,"STORAGE","19551017"
"A016671",5115,2017,2,0,"DIRECT","19551017"
"A016671",5115,2017,2,0,"STORAGE","19551017"
"A016671",5115,2017,3,0,"DIRECT","19551017"
"A016671",5115,2017,3,0,"STORAGE","19551017"
"A016671",5115,2017,4,0,"DIRECT","19551017"
"A016671",5115,2017,4,0,"STORAGE","19551017"
"A016671",5115,2017,5,0,"DIRECT","19551017"
"A016671",5115,2017,5,0,"STORAGE","19551017"
"A016671",5115,2017,6,2.946132,"DIRECT","19551017"
"A016671",5115,2017,6,0,"STORAGE","19551017"
"A016671",5115,2017,7,8.249169,"DIRECT","19551017"
"A016671",5115,2017,7,0,"STORAGE","19551017"
"A016671",5115,2017,8,3.535358,"DIRECT","19551017"
"A016671",5115,2017,8,0,"STORAGE","19551017"
"A016671",5115,2017,9,0,"DIRECT","19551017"
"A016671",5115,2017,9,0,"STORAGE","19551017"
"A016671",5115,2017,10,4.268822,"DIRECT","19551017"
"A016671",5115,2017,10,0,"STORAGE","19551017"
"A016671",5115,2017,11,0,"DIRECT","19551017"
"A016671",5115,2017,11,0,"STORAGE","19551017"
"A016671",5115,2017,12,0,"DIRECT","19551017"
"A016671",5115,2017,12,0,"STORAGE","19551017"
"A016671",5115,2018,1,0,"STORAGE","19551017"
"A016671",5115,2018,1,0,"DIRECT","19551017"
"A016671",5115,2018,2,0,"DIRECT","19551017"
"A016671",5115,2018,2,0,"STORAGE","19551017"
"A016671",5115,2018,3,0,"DIRECT","19551017"
"A016671",5115,2018,3,0,"STORAGE","19551017"
"A016671",5115,2018,4,0,"STORAGE","19551017"
"A016671",5115,2018,4,0,"DIRECT","19551017"
"A016671",5115,2018,5,0.2762,"DIRECT","19551017"
"A016671",5115,2018,5,0,"STORAGE","19551017"
"A016671",5115,2018,6,0.88384,"DIRECT","19551017"
"A016671",5115,2018,6,0,"STORAGE","19551017"
"A016671",5115,2018,7,0,"STORAGE","19551017"
"A016671",5115,2018,7,1.601959,"DIRECT","19551017"
"A016671",5115,2018,8,0,"STORAGE","19551017"
"A016671",5115,2018,8,0.88384,"DIRECT","19551017"
"A016671",5115,2018,9,0,"DIRECT","19551017"
"A016671",5115,2018,9,0,"STORAGE","19551017"
"A016671",5115,2018,10,0,"STORAGE","19551017"
"A016671",5115,2018,10,0,"DIRECT","19551017"
"A016671",5115,2018,11,0,"DIRECT","19551017"
"A016671",5115,2018,11,0,"STORAGE","19551017"
"A016671",5115,2018,12,0,"STORAGE","19551017"
"A016671",5115,2018,12,0,"DIRECT","19551017"
"A016671",5115,2019,1,0,"STORAGE","19551017"
"A016671",5115,2019,1,0,"DIRECT","19551017"
"A016671",5115,2019,2,0,"STORAGE","19551017"
"A016671",5115,2019,2,0,"DIRECT","19551017"
"A016671",5115,2019,3,0,"DIRECT","19551017"
"A016671",5115,2019,3,0,"STORAGE","19551017"
"A016671",5115,2019,4,0,"STORAGE","19551017"
"A016671",5115,2019,4,0,"DIRECT","19551017"
"A016671",5115,2019,5,0,"STORAGE","19551017"
"A016671",5115,2019,5,0,"DIRECT","19551017"
"A016671",5115,2019,6,0,"DIRECT","19551017"
"A016671",5115,2019,6,0,"STORAGE","19551017"
"A016671",5115,2019,7,0,"STORAGE","19551017"
"A016671",5115,2019,7,3.866798,"DIRECT","19551017"
"A016671",5115,2019,8,0,"STORAGE","19551017"
"A016671",5115,2019,8,4.308718,"DIRECT","19551017"
"A016671",5115,2019,9,0,"DIRECT","19551017"
"A016671",5115,2019,9,0,"STORAGE","19551017"
"A016671",5115,2019,10,0,"STORAGE","19551017"
"A016671",5115,2019,10,0,"DIRECT","19551017"
"A016671",5115,2019,11,0,"STORAGE","19551017"
"A016671",5115,2019,11,0,"DIRECT","19551017"
"A016671",5115,2019,12,0,"STORAGE","19551017"
"A016671",5115,2019,12,0,"DIRECT","19551017"
"A016671",5115,2020,1,0,"STORAGE","19551017"
"A016671",5115,2020,1,0,"DIRECT","19551017"
"A016671",5115,2020,2,0,"DIRECT","19551017"
"A016671",5115,2020,2,0,"STORAGE","19551017"
"A016671",5115,2020,3,0,"STORAGE","19551017"
"A016671",5115,2020,3,0,"DIRECT","19551017"
"A016671",5115,2020,4,0,"STORAGE","19551017"
"A016671",5115,2020,4,0,"DIRECT","19551017"
"A016671",5115,2020,5,0.66288,"DIRECT","19551017"
"A016671",5115,2020,5,0,"STORAGE","19551017"
"A016671",5115,2020,6,2.375319,"DIRECT","19551017"
"A016671",5115,2020,6,0,"STORAGE","19551017"
"A016671",5115,2020,7,0,"STORAGE","19551017"
"A016671",5115,2020,7,4.446818,"DIRECT","19551017"
"A016671",5115,2020,8,0,"STORAGE","19551017"
"A016671",5115,2020,8,1.160039,"DIRECT","19551017"
"A016671",5115,2020,9,0,"DIRECT","19551017"
"A016671",5115,2020,9,0,"STORAGE","19551017"
"A016671",5115,2020,10,0,"STORAGE","19551017"
"A016671",5115,2020,10,0,"DIRECT","19551017"
"A016671",5115,2020,11,0,"DIRECT","19551017"
"A016671",5115,2020,11,0,"STORAGE","19551017"
"A016671",5115,2020,12,0,"DIRECT","19551017"
"A016671",5115,2020,12,0,"STORAGE","19551017"
"A018093A",6039,2017,1,0,"STORAGE","19580411"
"A018093A",6039,2017,1,0,"DIRECT","19580411"
"A018093A",6039,2017,2,0,"DIRECT","19580411"
"A018093A",6039,2017,2,0,"STORAGE","19580411"
"A018093A",6039,2017,3,0,"DIRECT","19580411"
"A018093A",6039,2017,3,0,"STORAGE","19580411"
"A018093A",6039,2017,4,0,"STORAGE","19580411"
"A018093A",6039,2017,4,0,"DIRECT","19580411"
"A018093A",6039,2017,5,0,"STORAGE","19580411"
"A018093A",6039,2017,5,0,"DIRECT","19580411"
"A018093A",6039,2017,6,0,"STORAGE","19580411"
"A018093A",6039,2017,6,0,"DIRECT","19580411"
"A018093A",6039,2017,7,0.5,"DIRECT","19580411"
"A018093A",6039,2017,7,0,"STORAGE","19580411"
"A018093A",6039,2017,8,0,"DIRECT","19580411"
"A018093A",6039,2017,8,0,"STORAGE","19580411"
"A018093A",6039,2017,9,0,"DIRECT","19580411"
"A018093A",6039,2017,9,0,"STORAGE","19580411"
"A018093A",6039,2017,10,0,"DIRECT","19580411"
"A018093A",6039,2017,10,0,"STORAGE","19580411"
"A018093A",6039,2017,11,0,"DIRECT","19580411"
"A018093A",6039,2017,11,0,"STORAGE","19580411"
"A018093A",6039,2017,12,0,"STORAGE","19580411"
"A018093A",6039,2017,12,0,"DIRECT","19580411"
"A018093A",6039,2018,1,0,"STORAGE","19580411"
"A018093A",6039,2018,1,0,"DIRECT","19580411"
"A018093A",6039,2018,2,0,"STORAGE","19580411"
"A018093A",6039,2018,2,0,"DIRECT","19580411"
"A018093A",6039,2018,3,0,"STORAGE","19580411"
"A018093A",6039,2018,3,0,"DIRECT","19580411"
"A018093A",6039,2018,4,0,"DIRECT","19580411"
"A018093A",6039,2018,4,0,"STORAGE","19580411"
"A018093A",6039,2018,5,0,"DIRECT","19580411"
"A018093A",6039,2018,5,0,"STORAGE","19580411"
"A018093A",6039,2018,6,0,"DIRECT","19580411"
"A018093A",6039,2018,6,0,"STORAGE","19580411"
"A018093A",6039,2018,7,0.71,"DIRECT","19580411"
"A018093A",6039,2018,7,0,"STORAGE","19580411"
"A018093A",6039,2018,8,0,"DIRECT","19580411"
"A018093A",6039,2018,8,0,"STORAGE","19580411"
"A018093A",6039,2018,9,0,"DIRECT","19580411"
"A018093A",6039,2018,9,0,"STORAGE","19580411"
"A018093A",6039,2018,10,0,"DIRECT","19580411"
"A018093A",6039,2018,10,0,"STORAGE","19580411"
"A018093A",6039,2018,11,0,"DIRECT","19580411"
"A018093A",6039,2018,11,0,"STORAGE","19580411"
"A018093A",6039,2018,12,0,"STORAGE","19580411"
"A018093A",6039,2018,12,0,"DIRECT","19580411"
"A018093A",6039,2019,1,0,"STORAGE","19580411"
"A018093A",6039,2019,1,0,"DIRECT","19580411"
"A018093A",6039,2019,2,0,"STORAGE","19580411"
"A018093A",6039,2019,2,0,"DIRECT","19580411"
"A018093A",6039,2019,3,0,"DIRECT","19580411"
"A018093A",6039,2019,3,0,"STORAGE","19580411"
"A018093A",6039,2019,4,0,"STORAGE","19580411"
"A018093A",6039,2019,4,0,"DIRECT","19580411"
"A018093A",6039,2019,5,0,"DIRECT","19580411"
"A018093A",6039,2019,5,0,"STORAGE","19580411"
"A018093A",6039,2019,6,0,"STORAGE","19580411"
"A018093A",6039,2019,6,0,"DIRECT","19580411"
"A018093A",6039,2019,7,0.89,"DIRECT","19580411"
"A018093A",6039,2019,7,0,"STORAGE","19580411"
"A018093A",6039,2019,8,0,"STORAGE","19580411"
"A018093A",6039,2019,8,0.99,"DIRECT","19580411"
"A018093A",6039,2019,9,0.9,"DIRECT","19580411"
"A018093A",6039,2019,9,0,"STORAGE","19580411"
"A018093A",6039,2019,10,0,"STORAGE","19580411"
"A018093A",6039,2019,10,0,"DIRECT","19580411"
"A018093A",6039,2019,11,0,"STORAGE","19580411"
"A018093A",6039,2019,11,0,"DIRECT","19580411"
"A018093A",6039,2019,12,0,"STORAGE","19580411"
"A018093A",6039,2019,12,0,"DIRECT","19580411"
"A018093A",6039,2020,1,0,"STORAGE","19580411"
"A018093A",6039,2020,1,0,"DIRECT","19580411"
"A018093A",6039,2020,2,0,"DIRECT","19580411"
"A018093A",6039,2020,2,0,"STORAGE","19580411"
"A018093A",6039,2020,3,0,"DIRECT","19580411"
"A018093A",6039,2020,3,0,"STORAGE","19580411"
"A018093A",6039,2020,4,0,"DIRECT","19580411"
"A018093A",6039,2020,4,0,"STORAGE","19580411"
"A018093A",6039,2020,5,0,"STORAGE","19580411"
"A018093A",6039,2020,5,0,"DIRECT","19580411"
"A018093A",6039,2020,6,0,"STORAGE","19580411"
"A018093A",6039,2020,6,0.96,"DIRECT","19580411"
"A018093A",6039,2020,7,0,"DIRECT","19580411"
"A018093A",6039,2020,7,0,"STORAGE","19580411"
"A018093A",6039,2020,8,0,"STORAGE","19580411"
"A018093A",6039,2020,8,0,"DIRECT","19580411"
"A018093A",6039,2020,9,1.66,"DIRECT","19580411"
"A018093A",6039,2020,9,0,"STORAGE","19580411"
"A018093A",6039,2020,10,0,"DIRECT","19580411"
"A018093A",6039,2020,10,0,"STORAGE","19580411"
"A018093A",6039,2020,11,0,"STORAGE","19580411"
"A018093A",6039,2020,11,0,"DIRECT","19580411"
"A018093A",6039,2020,12,0,"DIRECT","19580411"
"A018093A",6039,2020,12,0,"STORAGE","19580411"
"A018093A",6039,2021,1,0,"STORAGE","19580411"
"A018093A",6039,2021,1,0,"DIRECT","19580411"
"A018093A",6039,2021,2,0,"STORAGE","19580411"
"A018093A",6039,2021,2,0,"DIRECT","19580411"
"A018093A",6039,2021,3,0,"STORAGE","19580411"
"A018093A",6039,2021,3,0,"DIRECT","19580411"
"A018093A",6039,2021,4,0,"DIRECT","19580411"
"A018093A",6039,2021,4,0,"STORAGE","19580411"
"A018093A",6039,2021,5,2.4,"DIRECT","19580411"
