APPLICATION_NUMBER,YEAR,JAN_DIRECT_DIVERSION,FEB_DIRECT_DIVERSION,MAR_DIRECT_DIVERSION,APR_DIRECT_DIVERSION,MAY_DIRECT_DIVERSION,JUN_DIRECT_DIVERSION,JUL_DIRECT_DIVERSION,AUG_DIRECT_DIVERSION,SEP_DIRECT_DIVERSION,OCT_DIRECT_DIVERSION,NOV_DIRECT_DIVERSION,DEC_DIRECT_DIVERSION,JAN_STORAGE_DIVERSION,FEB_STORAGE_DIVERSION,MAR_STORAGE_DIVERSION,APR_STORAGE_DIVERSION,MAY_STORAGE_DIVERSION,JUN_STORAGE_DIVERSION,JUL_STORAGE_DIVERSION,AUG_STORAGE_DIVERSION,SEP_STORAGE_DIVERSION,OCT_STORAGE_DIVERSION,NOV_STORAGE_DIVERSION,DEC_STORAGE_DIVERSION,JAN_TOTAL_DIVERSION,FEB_TOTAL_DIVERSION,MAR_TOTAL_DIVERSION,APR_TOTAL_DIVERSION,MAY_TOTAL_DIVERSION,JUN_TOTAL_DIVERSION,JUL_TOTAL_DIVERSION,AUG_TOTAL_DIVERSION,SEP_TOTAL_DIVERSION,OCT_TOTAL_DIVERSION,NOV_TOTAL_DIVERSION,DEC_TOTAL_DIVERSION
S020289,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,10.49,15.86,0,0,0,0,0,0,0,0,0,0,10.49,15.86,0,0,0,0,0,0,0,0,0
S020289,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21,22.14,0,0,0,0,0,0,0,0,0,0,4.21,22.14,0,0,0,0,0,0,0,0,0
S020289,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.8,0.2,0,0,0,0,0,0,0,0,0,2,1.8,0.2,0,0,0,0,0,0,0,0
S020289,2021,0,0,0,0,0,0,0,0,0,0,0,0,1.11,17.84,0,0,0,0,0,0,0,0,24.67,0,1.11,17.84,0,0,0,0,0,0,0,0,24.67,0
S020289,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
S020290,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020290,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020290,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020290,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0
S020290,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020290,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020291,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0
S020291,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
S020291,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0
S020291,2020,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0
S020291,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020291,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,2.65,6.85,0,0,0,0,0,0,0,0,0,1.15,2.65,6.85
S020293,2017,0,0,0,0,0,0,0,0,0,0,0,0,19.13,0,0,0,0,0,0,0,0,1.55,0,0,19.13,0,0,0,0,0,0,0,0,1.55,0,0
S020293,2018,0,0,0,0,0,0,0,0,0,0,0,0,3.92,9.43,11.32,9.56,0,0,0,0,0,1.97,0,1.13,3.92,9.43,11.32,9.56,0,0,0,0,0,1.97,0,1.13
S020293,2019,0,0,0,0,0,0,0,0,0,0,0,0,31.53,1.55,0,0,0,0,0,0,0,0.71,0,4.48,31.53,1.55,0,0,0,0,0,0,0,0.71,0,4.48
S020293,2020,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0
S020293,2021,0,0,0,0,0,0,0,0,0,0,0,0,0.18,6.89,6.36,0,0,0,0,0,0,0,3.78,5.31,0.18,6.89,6.36,0,0,0,0,0,0,0,3.78,5.31
S020293,2022,0,0,0,0,0,0,0,0,0,0,0,0,7.57,0,0,0,0,0,0,0,0,0,0,3.64,7.57,0,0,0,0,0,0,0,0,0,0,3.64
S020294,2017,0,0,0,0,0,0,0,0,0,0,0,0,6.04,0,0,0,0,0,0,0,0,0.49,0,0,6.04,0,0,0,0,0,0,0,0,0.49,0,0
S020294,2018,0,0,0,0,0,0,0,0,0,0,0,0,1.24,2.98,3.58,3.02,0,0,0,0,0,0.62,0,0.36,1.24,2.98,3.58,3.02,0,0,0,0,0,0.62,0,0.36
S020294,2019,0,0,0,0,0,0,0,0,0,0,0,0,9.96,0.49,0,0,0,0,0,0,0,0.22,0,1.41,9.96,0.49,0,0,0,0,0,0,0,0.22,0,1.41
S020294,2020,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
S020294,2021,0,0,0,0,0,0,0,0,0,0,0,0,0.06,2.18,2.01,0,0,0,0,0,0,0,1.19,0.88,0.06,2.18,2.01,0,0,0,0,0,0,0,1.19,0.88
S020294,2022,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0,1.15,1.59,0,0,0,0,0,0,0,0,0,0,1.15
S020356,2017,0,0,0,0,0.2,3.5,11.2,2,1.2,1.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.5,11.2,2,1.2,1.6,0.1,0
S020356,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020356,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020356,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020356,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020356,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020433,2017,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,0,0,0,0,0,0,3,0.2,0.2,0.2,0.3,0.4,0,0,0,0,0,0,3,0.2
S020433,2018,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.4,0.4,0,0,0,0,0,0,3,0.2,0.4,0.1,0.4,0.4,0,0,0,0,0,0,3,0.2
S020433,2019,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,0,0,0,0,0,0,1.6,1.5,0.2,0.2,0.3,0.4,0,0,0,0,0,0,1.6,1.5
S020433,2020,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0.1,0,0,0,0,0,0,0.4,0.9,0.2,0,0.4,0.1,0,0,0,0,0,0,0.4,0.9
S020433,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0.9,0,0,0,0,0,0,0,0.7,2.4,1,0.7,0.9,0,0,0,0,0,0,0,0.7,2.4
S020433,2022,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0.7,0,0,0,0,0,0,0.6,2.1,0.1,0,0.5,0.7,0,0,0,0,0,0,0.6,2.1
S020523,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.023,0.03,0.023,0.023,0.015,0,0,0,0,0,0,0.023,0.023,0.03,0.023,0.023,0.015,0
S020523,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020523,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020523,2020,0.036827,0.036827,0.036827,0.092067,0.147307,0.147307,0.147307,0.147307,0.147307,0.092067,0.036827,0.036827,0,0,0,0,0,0,0,0,0,0,0,0,0.036827,0.036827,0.036827,0.092067,0.147307,0.147307,0.147307,0.147307,0.147307,0.092067,0.036827,0.036827
S020523,2021,0.03,0.03,0.03,0.03,0.03,0.15,0.15,0,0,0.0276,0.0276,0.0276,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0.03,0.03,0.15,0.15,0,0,0.0276,0.0276,0.0276
S020523,2022,0.0276,0.0276,0.1013,0.1013,0.1473,0.1473,0.1473,0.1473,0.1473,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.0276,0.0276,0.1013,0.1013,0.1473,0.1473,0.1473,0.1473,0.1473,0,0,0
S020527,2017,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
S020527,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020527,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020527,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020596,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020596,2021,0,0,0.16572,0.16572,2.9462,0,1.4731,1.4731,0,1.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16572,0.16572,2.9462,0,1.4731,1.4731,0,1.473,0,0
S020596,2022,0,0,0,0.16572,1.6387,0,0.7365,1.473,1.473,0.736533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16572,1.6387,0,0.7365,1.473,1.473,0.736533,0,0
S020627,2017,0,0,0,0,0,0,0,0,0,0,0,0,4.6,4.6,4.6,0,0,0,0,0,0,0,0,0,4.6,4.6,4.6,0,0,0,0,0,0,0,0,0
S020627,2018,0,0,0,0,0,0,0,0,0,0,0,0,5.3,7,8.6,10,10,10,11.3,8.2,5.7,5.5,5.5,5.9,5.3,7,8.6,10,10,10,11.3,8.2,5.7,5.5,5.5,5.9
S020627,2019,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.6,0,0,0,0,0,0,0,0,0,0,4.5,4.6,0,0,0,0,0,0,0,0,0,0
S020627,2020,0,0,0,0,0,0,0,0,0,0,0,0,4.1,1.2,0,2.1,0,0,0,0,0,0,0,0,4.1,1.2,0,2.1,0,0,0,0,0,0,0,0
S020627,2021,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.3,0,0,0,0,0,0,0,1,0.8,6,0,0.3,0,0,0,0,0,0,0,1,0.8
S020627,2022,0,0,0,0,0,0,0,0,0,NA,NA,NA,8,0,0,0,0,0,0,0,0,NA,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0
S020709,2017,0,0,0,17.01,29.66,48.57,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.01,29.66,48.57,27.27,0,0,0,0,0
S020709,2018,21.18,14.52,19.31,23.86,41,54.03,0,0,0,0,3.32,27.27,0,0,0,0,0,0,0,0,0,0,0,0,21.18,14.52,19.31,23.86,41,54.03,0,0,0,0,3.32,27.27
S020709,2019,0,0,0,30.375,30.375,30.375,30.375,30.375,30.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.375,30.375,30.375,30.375,30.375,30.375,0,0,0
S020709,2020,0,0,0,27.89,39.41,51.2,46.59,42.36,39.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.89,39.41,51.2,46.59,42.36,39.84,0,0,0
S020709,2021,0,0,0,40.65,48.83,39.07,97.87,6.89,0,14.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.65,48.83,39.07,97.87,6.89,0,14.45,0,0
S020709,2022,0,0,0,28.46,18.58,16.33,43.3,49.97,43.43,41.71,8.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.46,18.58,16.33,43.3,49.97,43.43,41.71,8.97,0
S020788,2017,0,0,0.8286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8286,0,0,0,0,0,0,0,0,0
S020788,2018,0,0,3.314398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.314398,0,0,0,0,0,0,0,0,0
S020788,2019,0,0,4.004898,0.398955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.004898,0.398955,0,0,0,0,0,0,0,0
S020788,2020,0,0,5.523997,4.419198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.523997,4.419198,0,0,0,0,0,0,0,0
S020828,2017,0,0,1.5,0.4,0,0,0,0,6.7,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.4,0,0,0,0,6.7,4.4,0,0
S020828,2018,0,1.7,1.9,0,0,0,0,0,3.7,1.2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.9,0,0,0,0,0,3.7,1.2,2.5,0
S020828,2019,0,0,2.2,0,0,0,0,0,4.1,3,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,4.1,3,2.7,0
S020828,2020,0,0.7,3.6,0.9,0,0,0,0,11.1,11.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3.6,0.9,0,0,0,0,11.1,11.6,1,0
S020828,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020828,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021071,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0
S021071,2018,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.21,0,0,0,0,0,0,0.21,0.21,0.21,0.21,0.21,0.21,0,0,0,0,0,0,0.21,0.21
S021080,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021080,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021080,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021080,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021080,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021080,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021081,2017,0,0,0,0,0,0,0,0,0,0,0,0,10,2.5,0,0,0,0,0,0,0,0,0,2.5,10,2.5,0,0,0,0,0,0,0,0,0,2.5
S021081,2018,0,0,0,0,0,0,0,0,0,0,0,0,10,2.5,0,0,0,0,0,0,0,0,0,2.5,10,2.5,0,0,0,0,0,0,0,0,0,2.5
S021081,2019,0,0,0,0,0,0,0,0,0,0,0,0,10,2.5,0,0,0,0,0,0,0,0,0,2.5,10,2.5,0,0,0,0,0,0,0,0,0,2.5
S021081,2020,0,0,0,0,0,0,0,0,0,0,0,0,10,2.5,0,0,0,0,0,0,0,0,0,2.5,10,2.5,0,0,0,0,0,0,0,0,0,2.5
S021081,2021,0,0,0,0,0,0,0,0,0,0,0,0,10,2.5,0,0,0,0,0,0,2.5,0,0,0,10,2.5,0,0,0,0,0,0,2.5,0,0,0
S021081,2022,0,0,0,0,0,0,0,0,0,0,0,0,10,2.5,0,0,0,0,0,0,2.5,0,0,0,10,2.5,0,0,0,0,0,0,2.5,0,0,0
S021082,2017,0,0,0,0,0,0,0,0,0,0,0,0,7,1.5,0,0,0,0,0,0,0,0,0,1.5,7,1.5,0,0,0,0,0,0,0,0,0,1.5
S021082,2018,0,0,0,0,0,0,0,0,0,0,0,0,7,1.5,0,0,0,0,0,0,0,0,0,1.5,7,1.5,0,0,0,0,0,0,0,0,0,1.5
S021082,2019,0,0,0,0,0,0,0,0,0,0,0,0,7,1.5,0,0,0,0,0,0,0,0,0,1.5,7,1.5,0,0,0,0,0,0,0,0,0,1.5
S021082,2020,0,0,0,0,0,0,0,0,0,0,0,0,7,1.5,0,0,0,0,0,0,0,0,0,1.5,7,1.5,0,0,0,0,0,0,0,0,0,1.5
S021082,2021,0,0,0,0,0,0,0,0,0,0,0,0,7,1.5,1.5,0,0,0,0,0,0,0,0,0,7,1.5,1.5,0,0,0,0,0,0,0,0,0
S021082,2022,0,0,0,0,0,0,0,0,0,0,0,0,7,1.5,1.5,0,0,0,0,0,0,0,0,0,7,1.5,1.5,0,0,0,0,0,0,0,0,0
S021309,2017,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0
S021309,2018,0,0,0.9,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.4,0,0,0,0,0,0,0,0
S021309,2019,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
S021309,2020,0,0,29.5,0.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,0.7,3.7,0,0,0,0,0,0,0
S021309,2021,0,0,1.6,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,13.7,0,0,0,0,0,0,0,0
S021309,2022,0,0,30.4,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4,16.3,0,0,0,0,0,0,0,0
S021321,2017,0,0,0.114469,0.323768,0,0.929259,0.994013,0.342181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114469,0.323768,0,0.929259,0.994013,0.342181,0,0,0,0
S021321,2018,0,0,0.11938,0.85622,0,0.743285,1.423043,0.581891,0.48826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938,0.85622,0,0.743285,1.423043,0.581891,0.48826,0,0,0
S021321,2019,0,0,0,0,0.45174,0.094829,0.641091,0.859288,0.211139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45174,0.094829,0.641091,0.859288,0.211139,0,0,0
S021321,2020,0,0,1.187659,0.528156,0.117845,0.332054,0.579406,0.029768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.187659,0.528156,0.117845,0.332054,0.579406,0.029768,0,0,0,0
S021321,2021,0,0,0,0.693569,0.641091,0.775201,0.271903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693569,0.641091,0.775201,0.271903,0,0,0,0,0
S021321,2022,0,0,0.420131,0.591988,0.708913,0.522325,0.463095,0.47936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420131,0.591988,0.708913,0.522325,0.463095,0.47936,0,0,0,0
S021339,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021339,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021339,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021339,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021339,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021339,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021352,2017,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0
S021352,2018,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0
S021352,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021352,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021352,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021352,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021353,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021353,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021353,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021353,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021353,2021,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
S021358,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021358,2018,0,0,0,0,0.004603,0.004603,0.092067,0.092067,0.004603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004603,0.004603,0.092067,0.092067,0.004603,0,0,0
S021358,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021358,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021358,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021358,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021381,2017,0,0,0,0,0,0,22,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,5,0,0,0
S021381,2018,0,0,0,0,0,0,20,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,5,0,0,0
S021381,2019,0,0,0,0,0,0,20,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,3,0,0,0
S021381,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021381,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021381,2022,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
S021382,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021382,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021382,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021382,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021382,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021382,2022,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
S021384,2017,0,0,0,0,0,0,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,0,0,0
S021384,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021384,2019,0,0,0,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,0,0,0
S021384,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021385,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021385,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S021385,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
